#churn_class_label,num_questions,num_answers,num_answers_recvd,a_score,q_score,a_score_stddev,q_score_stddev,relative_rank_pos,answering_speed,mean_rep_co_answerers,mean_rep_answerers,mean_rep_questioner,time_for_first_ans,a_q_ratio,a_post_length,q_post_length,a_comments,q_comments,num_q_answered,mean_max_rep_answerer,mean_accepted_answerer_rep,qrep1,qrep2,qrep3,qrep4,gap1,gap2,gap3,gap4,gap5
1,4,1,1.75,0,1,0,1,1,2896,,12062,22,151,0.4,2784,2243,0,1,3,12885,11560,22,,,,0,18698,1729,2896,15119
1,3,2,1.66667,0,0,0,0,1,545203,,387,1757,3117,0.75,852,405,0,1,3,486,296,49,,,3464,9,2654,23920,8549,87347
1,2,3,1,1,3,1,0,1,374249,,119963,5052,2,1.33333,254,1972,0,1,1,239042,884,,,,5051.67,21482,220329,247613,69036,150121
1,3,2,1.66667,9,2,8,1,4,1551,,68015,164,47,0.75,1050,1566,1,0,3,69506,99716,,164,,,26,89010,1321,1459,490411
1,5,0,2.8,,3,,2,,,,8906,,18085,0.166667,0,1286,,2,5,16242,8799,,,,,3,87482,18550,6030,11501
1,1,4,4,1,4,1,0,1,178921,,9949,517,30,2.5,959,464,0,0,1,19278,19278,33,168,933.5,,314374,349,8,7,1401
1,5,0,1.2,,0,,0,,,,2528,,687,0.166667,0,206,,0,5,2865,,,,,,0,80,1547,5789,52
1,1,4,1,0,0,0,0,1,20229,,12876,27,93,2.5,211,211,0,0,1,12876,,26.5,,,,12794,14448,32,58,142
1,0,5,,1,,1,,2,29,,,473,,6,192,0,0,,0,,,10.5,361,990.5,,246,4437,22,59,1651
1,5,0,3,,0,,1,,,,12214,,18,0.166667,0,726,,2,5,30801,,,,,,116033,55764,402,502,426
1,3,2,1,0,3,0,2,1,318641,,61193,3091,1520,0.75,890,283,0,0,2,116529,116529,,378,,5803,7513,41540,754623,8846,27532
1,5,0,2.8,,3,,3,,,,27989,,490,0.166667,0,361,,0,5,63143,1430,,,,,122275,146442,336106,45647,64612
1,1,4,2,2,0,1,0,2,136124,,95,504,148,2.5,991,812,0,0,1,154,,11,241,1524,,5,221531,4,9,11840
1,1,4,1,1,2,0,0,1,344334,,13418,1026,881,2.5,445,849,0,0,1,13418,13418,,169,1067.5,1799,9,256269,1780,171101,25948
1,0,5,,2,,1,,2,98684,,,2363,,6,569,0,0,,0,,,39,164,1086,8162,13,4,369556,9,4
1,0,5,,1,,2,,1,337797,,,3508,,6,249,0,0,,0,,,,,929,5227.33,0,236731,103499,91682,251259
1,4,1,1.75,0,1,0,2,1,945,,3230,58,60,0.4,458,578,0,0,4,5156,13935,58,,,,9,438179,71895,98429,945
1,4,1,3,2,4,0,1,2,87,,37472,112,22,0.4,2485,558,0,0,4,106652,97002,,112,,,175584,1081,49,87,5659
1,3,2,5,7,0,5,0,2,244665,,12946,99,2,0.75,195,761,4,3,3,47120,56204,66,131,,,56467,16030,51301,110894,169772
1,5,0,2.8,,0,,0,,,,45558,,3,0.166667,0,773,,1,5,90958,85593,,,,,3,32116,83,12886,42856
1,0,5,,1,,0,,1,55400,,,265,,6,750,0,0,,0,,,1,107,555.5,,22,1328,12,25,54
1,5,0,1.2,,2,,5,,,,2195,,498,0.166667,0,6295,,2,4,2364,2119,,,,,30,10283,11226,98388,2315
1,2,3,1,0,1,0,1,1,288167,,29538,7540,138,1.33333,411,241,0,1,2,29538,29538,11,,838,21772,166999,394244,10553,139533,576124
1,1,4,1,1,2,0,0,1,64,,3071,397,46,2.5,952,760,0,0,1,3071,3071,6,,787,,25146,16033,7242,18838,7900
1,0,5,,0,,0,,1,185032,,,2462,,6,760,0,1,,0,,,,408,526,5424.5,0,143118,34737,11662,120163
1,4,1,1,0,1,0,1,1,8516,,4830,25,386,0.4,829,690,0,2,3,4845,4815,25,,,,0,33,37,8516,6009
1,5,0,3.4,,3,,3,,,,6557,,1849,0.166667,0,899,,1,5,13610,12562,,,,,16,132166,83423,46326,54900
1,4,1,1.25,1,1,0,1,2,34,,6171,75,11,0.4,325,994,1,2,3,8944,3397,,75,,,15,660642,34,35963,4355
1,5,0,1.4,,0,,1,,,,7226,,43432,0.166667,0,760,,1,4,11186,,,,,,364376,128133,77481,4379,168469
1,2,3,0.5,2,3,2,3,1,21867,,25092,197,852,1.33333,558,847,0,0,1,25092,,53,269,,,0,154076,129898,60715,82930
1,0,5,,1,,1,,1,13441,,,327,,6,418,0,0,,0,,,1,280.667,793,,168041,6,239,5,229
1,5,0,1,,0,,0,,,,974,,432,0.166667,0,2245,,2,3,1557,71,,,,,32,177,2865,48522,32143
1,4,1,1.25,1,1,0,1,1,56318,,1848,28,14275,0.4,519,1001,0,0,4,2209,555,28,,,,9,53514,2803,62888,260886
1,5,0,2.2,,0,,0,,,,49162,,17,0.166667,0,1588,,0,5,97638,161441,,,,,10,10403,2710,56762,19951
1,4,1,2.75,5,4,0,5,2,122,,18245,136,6,0.4,1181,3198,2,1,4,57800,12130,,136,,,187386,1337,122,18520,250748
1,4,1,2,0,1,0,1,1,15106,,5859,27,3781,0.4,347,578,0,1,4,8689,10197,27,,,,0,30211,445751,169753,15106
1,0,5,,1,,1,,1,48,,,2397,,6,333,0,1,,0,,,3,73,489,5711,22866,6229,57686,21669,196
1,5,0,2.2,,1,,0,,,,13728,,15,0.166667,0,408,,2,5,38944,8617,,,,,210,17003,4266,2944,392
1,4,1,2.5,1,3,0,2,2,65,,2699,73,195312,0.4,466,877,1,3,4,5914,809,,73,,,12900,37408,11554,193502,65
1,0,5,,3,,3,,2,644,,,1691,,6,397,0,1,,0,,,11,209,,4112.5,30,1553,12,5115,8293
1,0,5,,2,,1,,1,6,,,6726,,6,337,0,1,,0,,,1,262,,16552.5,39,42,3,294,50
1,0,5,,0,,2,,1,2260,,,1489,,6,410,0,1,,0,,,11,304,935,3098,0,2961,5374,1581,125059
1,2,3,1.5,0,3,0,0,1,766,,3239,120,7326,1.33333,509,1438,2,1,2,3309,3170,34,163,,,1624,4389,11313,31548,80727
1,5,0,1.4,,1,,1,,,,15397,,35,0.166667,0,688,,1,5,22610,27043,,,,,7,1308,14541,1516,14248
1,3,2,1.66667,1,0,0,0,1,14,,347,11,11,0.75,465,1920,0,1,3,532,,11,,,,0,12,52,16,45
1,5,0,2.6,,2,,1,,,,18994,,9,0.166667,0,1291,,1,5,24921,10098,,,,,0,14372,124355,992,15716
1,0,5,,4,,3,,2,204497,,,9775,,6,687,0,1,,0,,,,405,,12117.2,117596,10,3156,14,803432
1,4,1,3.75,0,0,0,0,1,368,,31139,5,6,0.4,2194,1213,0,3,4,71063,18684,5,,,,0,368,26745,8616,23103
1,5,0,2.2,,1,,2,,,,33490,,16,0.166667,0,1682,,1,5,38349,38330,,,,,118,4429,43237,41593,8824
1,0,5,,2,,1,,1,47133,,,3427,,6,282,0,1,,0,,,55,,,4270,466476,16090,40,2940,1559
1,0,5,,6,,4,,3,5818,,,2294,,6,995,0,0,,0,,,,182,,5462.5,20,14,1770,4,627
1,3,2,1.66667,1,1,1,1,1,24,,10891,273,320091,0.75,426,808,1,4,3,18458,24818,3,,542,,0,95197,509518,26,237899
1,3,2,2,0,4,0,3,1,517197,,3911,204,60137,0.75,456,1323,0,3,3,7550,17386,,203.5,,,5,173034,6597,19,86500
1,3,2,2,2,2,2,0,2,37,,18016,362,784,0.75,517,1377,1,1,3,42973,18781,38,,685,,27,47833,1299,135213,87699
1,2,3,2,1,2,0,2,1,183,,577,282,2475,1.33333,1046,1334,3,1,2,1649,161,46,94,707,,87315,43335,1018,13316,224755
1,2,3,1,1,2,1,2,1,158,,996,127,96,1.33333,450,929,1,3,2,996,978,1,189.5,,,940,1569,8670,52039,50182
1,5,0,0.8,,1,,1,,,,158946,,200,0.166667,0,2333,,1,4,158946,121267,,,,,42,1334,45,1569,3796
1,5,0,2.2,,1,,1,,,,19842,,24,0.166667,0,911,,2,5,36645,43258,,,,,17,64648,73367,10584,10105
1,4,1,3.25,0,0,0,2,1,3141,,27951,14,6,0.4,343,982,0,1,4,65442,53665,14,,,,65094,13033,144222,3141,800298
1,1,4,2,4,12,4,0,2,215304,,274,3898,130,2.5,298,1068,1,3,1,507,507,3.5,,,7793,228342,16,65404,460304,14512
1,2,3,1,0,1,0,0,1,165,,9988,123,9280,1.33333,268,747,3,0,2,9988,,6.5,356,,,0,89224,7,4,5
1,0,5,,1,,1,,1,377831,,,685,,6,584,0,0,,0,,,,132.5,722,1752,325767,14,4,8571,70530
1,4,1,2.5,1,2,0,1,1,19069,,39776,1673,21053,0.4,247,669,0,0,4,105474,10042,,,,1673,0,300169,12959,464587,227916
1,0,5,,1,,1,,1,13629,,,1067,,6,435,0,0,,0,,,8.33333,321,,4989,96371,149957,102026,44513,11487
1,4,1,1.75,2,0,0,0,4,14,,14588,35,1634,0.4,293,863,1,1,4,19382,12712,35,,,,0,11484,14,298299,260784
1,0,5,,1,,2,,2,843376,,,9085,,6,2029,0,0,,0,,,65,,964,21715,14,27289,50563,33514,167910
1,5,0,1.8,,-1,,2,,,,7759,,2298,0.166667,0,3021,,4,5,13082,9488,,,,,40,7227,1400,241,62
1,5,0,1.8,,0,,0,,,,8897,,5,0.166667,0,463,,2,5,18162,3264,,,,,1,1551,885,17328,4580
1,5,0,5,,0,,2,,,,63731,,3,0.166667,0,636,,2,5,118384,,,,,,0,195,2538,344,8670
1,5,0,2,,0,,0,,,,5099,,14,0.166667,0,858,,3,5,8782,2707,,,,,2,7579,1059,53,50497
1,1,4,3,6,4,5,0,4,127876,,4516,607,4,2.5,536,721,1,0,1,9580,9580,,342,872,,245781,59701,43,334116,359575
1,0,5,,1,,2,,1,410,,,1823,,6,515,0,1,,0,,,34,71.5,,8902,27,24,53062,87308,110932
1,5,0,2.6,,1,,2,,,,37162,,18,0.166667,0,189,,1,4,72153,,,,,,0,5252,7152,1448,12930
1,2,3,0.5,1,1,1,0,2,14,,5728,1029,977,1.33333,235,247,1,1,1,5728,,,313,656,2117,0,8993,51525,16,222
1,0,5,,0,,0,,1,104,,,5422,,6,844,0,0,,0,,,,99,,8083,59,1324,238,15838,1081
1,5,0,1.2,,0,,1,,,,9776,,165723,0.166667,0,896,,1,5,12791,2529,,,,,254966,12540,7741,38474,501191
1,5,0,1.4,,1,,1,,,,23055,,91518,0.166667,0,1284,,1,5,43656,,,,,,17,207684,5635,37114,3088
1,5,0,2.2,,0,,0,,,,20901,,65,0.166667,0,688,,0,5,53016,4273,,,,,0,2796,6206,256155,11181
1,2,3,2,0,1,0,0,1,315216,,15180,3042,13,1.33333,110,303,1,3,2,27964,,,,787,7551,0,7336,19,89177,152193
1,3,2,1.33333,2,2,0,1,1,318,,1151,771,48170,0.75,1866,1646,0,4,3,2221,71,,73,1469,,267,552,9373,79192,8950
1,0,5,,0,,1,,1,40377,,,1027,,6,410,0,0,,0,,,11,,906,2405,110,12280,2232,1055,7447
1,0,5,,1,,1,,2,2869,,,23878,,6,602,0,3,,0,,,16,,689,39562.3,0,35,725,872,2590
1,1,4,1,1,11,1,0,2,130393,,14654,2879,19,2.5,487,438,0,3,1,14654,14654,,122,1135,7380,5,13294,85822,78164,70083
1,3,2,2,1,1,0,1,1,2280,,4655,26,1534,0.75,603,1549,0,0,3,7993,26,26,,,,2,381,87296,4179,227934
1,4,1,3.25,0,1,0,2,1,28930,,24810,6799,3233,0.4,255,519,0,3,4,75167,69365,,,,6799,13,4234,54,10028,22647
1,1,4,1,0,0,0,0,1,41,,7310,673,1210,2.5,775,2897,1,2,1,7310,,,306,795.333,,1591,443,800,3171,208474
1,0,5,,0,,1,,1,2135,,,5183,,6,241,0,0,,0,,,,,896,13756,143,31,10,21,1
1,5,0,1.8,,0,,0,,,,7929,,8760,0.166667,0,1102,,1,5,8785,2104,,,,,37085,31290,10206,9787,83434
1,4,1,1.5,0,1,0,1,1,188,,14339,42,186,0.4,330,479,0,2,3,15997,7794,42,,,,2057,217,1884,2872,4058
1,1,4,4,1,8,0,0,2,6826,,10831,5227,6,2.5,549,1101,0,0,1,40164,,18,392,,10249,0,1560,1350,17201,1049701
1,1,4,1,7,1,4,0,2,5220,,313,956,8,2.5,419,1679,2,0,1,313,,64,143.5,,3474,1,457882,84965,171028,236
1,0,5,,0,,0,,1,100432,,,2250,,6,363,0,0,,0,,,6,272,1402,4784,0,105178,10,11,13
1,4,1,1.75,0,0,0,0,1,12743,,4996,1,30,0.4,204,2502,0,1,4,7995,,1,,,,25670,248184,216080,212979,12743
1,4,1,4,0,2,0,2,1,175,,7512,38,169825,0.4,7597,8988,5,2,4,16797,11671,38,,,,3,175,7959,8187,59019
1,2,3,3,2,9,2,2,1,95141,,72454,1647,13,1.33333,830,349,1,0,2,186171,20800,,421,1258,3261,27097,3033,7,33,876
1,5,0,7,,4,,3,,,,27927,,2,0.166667,0,705,,4,5,92022,4442,,,,,8,4252,12174,8377,108388
1,1,4,1,1,1,0,0,1,221686,,26,778,18327,2.5,372,1923,0,0,1,26,,16,,1539,,7,83644,161377,18327,68608
1,5,0,1.4,,0,,0,,,,6049,,19,0.166667,0,1182,,1,4,6428,690,,,,,0,7192,5657,1451,47
1,3,2,3.66667,1,1,0,1,2,275079,,2160,907,740,0.75,569,1175,0,1,3,3547,2446,,169,,1644,5028,6445,9349,1537955,168882
1,5,0,2.8,,1,,1,,,,9494,,5,0.166667,0,149,,1,5,18951,9128,,,,,49128,1944,123350,146,37435
1,5,0,1.2,,0,,0,,,,2440,,16923,0.166667,0,3328,,2,4,3175,3283,,,,,44,93,27,38729,376
1,4,1,4.75,6,9,0,8,2,0,,36771,357,1,0.4,2478,628,11,0,4,102042,19469,,357,,,31,251176,82411,207204,0
1,3,2,2.66667,1,3,0,3,1,716048,,18664,5064,10,0.75,629,424,0,1,3,47584,47584,32,,,10095,109333,58902,51115,26563,891724
1,0,5,,1,,2,,2,26,,,1034,,6,531,0,0,,0,,,1,416,1183.5,2385,1569,1809,1332,2187,14555
1,4,1,1.75,1,1,0,0,2,1147,,4676,21,433,0.4,189,1237,0,0,4,5686,,21,,,,0,1147,79474,19085,41690
1,4,1,3.75,0,3,0,1,1,16,,37510,5500,11,0.4,268,310,0,1,4,112008,32041,,,,5500,6765,274702,208111,236212,3207
1,0,5,,1,,1,,1,1344,,,20917,,6,887,0,1,,0,,,67,318,555,103091,6,20,14461,9,141695
1,5,0,1.4,,2,,2,,,,12650,,60,0.166667,0,424,,1,4,16315,28559,,,,,15917,5573,24703,5214,171903
1,5,0,1.6,,1,,1,,,,50006,,10,0.166667,0,1516,,2,4,58660,47983,,,,,0,117904,23357,34304,208464
1,5,0,4,,0,,0,,,,13342,,4,0.166667,0,499,,1,5,39933,11829,,,,,0,2779,79093,300,4222
1,0,5,,1,,1,,1,124853,,,2628,,6,1052,0,0,,0,,,16,,884.667,10472,1660,725424,406162,87608,71040
1,1,4,2,1,2,2,0,2,8,,40894,248,0,2.5,566,49,1,4,1,74315,74315,28.5,417,517,,4163,175,11779,2443,4
1,5,0,2.8,,0,,0,,,,33000,,13,0.166667,0,844,,4,5,50222,,,,,,379,2978,3123,124,753
1,2,3,7,12,14,16,7,2,35174,,3755,1137,17,1.33333,859,875,1,0,2,12743,141,,308,964,2140,0,30618,42,42927,58761
1,1,4,1,2,0,1,0,2,91,,10180,729,333,2.5,466,835,1,2,1,10180,10180,23,,1082,,14483,34873,247606,503858,5603
1,0,5,,4,,5,,2,22572,,,6203,,6,352,0,1,,0,,,,,1245,7855.33,5,5,4,4,21
1,2,3,3,1,0,1,0,1,248742,,31844,391,3,1.33333,707,4180,1,0,2,54219,7961,16,214,944,,0,3046,8491,3346,37323
1,1,4,3,2,2,2,0,1,746,,111080,3996,4,2.5,155,1135,0,1,1,325797,325797,,93,,5947.5,0,97944,6319,15133,117735
1,0,5,,0,,1,,1,233321,,,283,,6,249,0,0,,0,,,36,,529,,0,8371,15803,85179,38923
1,1,4,7,3,11,2,0,3,12,,7161,1713,10,2.5,256,435,1,0,1,41648,4316,,319,631,2950.5,36747,29,288748,21,4
1,5,0,1.4,,1,,1,,,,25147,,42143,0.166667,0,508,,0,5,54098,9665,,,,,22,22,13843,210230,159782
1,1,4,1,0,6,0,0,1,444665,,19635,10089,14,2.5,1056,856,1,0,1,19635,,,301,,13351.7,17286,49783,116633,14431,74
1,2,3,5.5,2,9,2,6,2,4,,50354,1055,4,1.33333,202,561,0,0,2,169801,167725,,114,1031,2020,9115,1303,63,29933,3016
1,2,3,1,1,1,1,0,1,92006,,1704,528,2921,1.33333,147,752,0,0,2,1704,1704,28,,777.5,,0,5837,15,72,1319
1,5,0,1.6,,-1,,2,,,,8588,,25,0.166667,0,681,,2,4,24017,,,,,,7188,1450,2748,1408,3082
1,4,1,2.5,4,3,0,3,3,12,,4477,2092,128838,0.4,280,483,0,1,4,8552,3057,,,,2092,64613,355229,13096,96870,208975
1,1,4,3,5,2,4,0,3,262,,6205,530,102,2.5,331,488,0,0,1,13579,249,,312.5,747,,0,349,160118,279206,241052
1,1,4,1,1,0,0,0,1,22234,,12803,711,9,2.5,214,922,0,6,1,12803,,56,,929.333,,0,417233,2833,6,19850
1,0,5,,1,,0,,1,146311,,,424,,6,632,0,1,,0,,,18,211.333,1470,,194876,99452,28,20,11
1,0,5,,2,,3,,2,119,,,3930,,6,575,0,1,,0,,,63,152.5,1075,18208,10427,119962,5,15830,512176
1,3,2,2,5,1,4,0,1,2,,8009,226,7,0.75,396,2142,2,1,3,13601,13515,,225.5,,,774419,10130,79204,109443,1
1,5,0,1,,0,,0,,,,62520,,6,0.166667,0,662,,0,4,66212,66212,,,,,3,2759,1487,4239,11652
1,5,0,1.8,,1,,0,,,,31066,,3,0.166667,0,637,,0,5,38043,25283,,,,,0,4359,5378,101860,10527
1,2,3,5,1,4,1,2,2,9672,,23256,266,5,1.33333,569,882,4,4,2,58053,58053,,131.5,536,,29099,21351,1748,34349,163
1,4,1,2.25,0,43,0,73,1,12,,6316,5390,692,0.4,296,310,2,0,4,9451,8696,,,,5390,3679,28115,914572,8367,423396
1,3,2,1.66667,1,1,1,2,2,1272,,9513,41,445,0.75,222,2636,0,1,3,13804,41,41,,,,11,1216,512073,33206,1328
1,2,3,0.5,4,1,2,0,2,197,,1579,607,1798,1.33333,251,494,2,3,1,1579,,46,,888,,2043,5991,2735,14,342993
1,3,2,1.33333,0,0,0,0,1,638172,,104260,85,53,0.75,233,2749,0,0,3,104697,796,,85,,,17,33152,35,278,4282
1,1,4,2,2,1,1,0,2,1198,,4972,3391,741,2.5,462,1135,0,0,1,9815,,,128,,4478.67,27,25,307,10212,3712
1,4,1,3.5,0,1,0,1,1,35,,7794,143,18,0.4,342,1743,2,1,4,21507,4369,,143,,,0,75027,35,5847,12788
1,3,2,1.66667,1,1,0,1,1,2246,,16215,2635,181055,0.75,296,575,0,2,3,19322,19759,,,744,4525,13,10431,2936,163648,302495
1,3,2,1,0,0,0,0,1,99653,,776,8,66506,0.75,995,730,0,1,3,776,776,8,,,,12608,14434,81900,184872,401927
1,1,4,1,1,1,1,0,1,22537,,9105,102,80,2.5,915,471,1,0,1,9105,9105,1,136,,,14,577534,107984,240897,13
1,2,3,1,0,2,0,2,1,175,,20373,7123,8,1.33333,191,1299,0,1,2,20373,,11,,778,20581,13,167,93370,24641,50436
1,4,1,2,0,1,0,1,1,28,,4124,26,18,0.4,2151,1203,1,1,4,7554,1035,26,,,,0,194,2853,28,15431
1,3,2,1.66667,0,0,0,0,1,158323,,1212,325,26,0.75,777,1745,1,0,3,1333,,6,,643,,0,33,55523,10,38919
1,4,1,4.25,0,4,0,6,1,51451,,59489,92,3,0.4,271,1709,0,2,4,92079,74063,,92,,,0,5664,24351,21436,216525
1,2,3,8,1,11,1,4,1,25,,13274,2554,8,1.33333,518,1661,1,2,2,53318,4891,,,1454,3104,0,9,7469,13139,6
1,4,1,1.25,0,-1,0,1,1,534,,3473,67,288,0.4,1058,727,0,4,4,3777,3777,67,,,,13,1664,534,45251,49372
1,3,2,1.66667,0,0,0,0,1,5,,2894,2,240,0.75,102,500,4,4,3,6070,16188,2,,,,10,35,100,2,197
1,3,2,1.66667,3,2,0,2,1,57720,,709,46,602,0.75,539,1450,0,1,3,1284,1886,11,80,,,11,6133,1196,4389,14362
1,4,1,3.5,0,1,0,0,1,54,,5168,54,255,0.4,221,790,0,0,4,9892,5906,54,,,,5574,54,13399,46,11105
1,3,2,3.66667,1,6,1,2,2,319745,,34229,78,6,0.75,384,722,1,0,3,115277,104263,43,112,,,82174,167317,44540,30,620890
1,4,1,2,0,0,0,0,1,200125,,4046,8902,74,0.4,420,719,0,1,4,6694,2591,,,,8902,11767,41885,7060,2920,35736
1,2,3,3,0,2,0,1,1,38,,67017,1369,7343,1.33333,384,1118,1,0,2,232609,465166,1,,1244,2861,0,30501,40536,22720,14587
1,5,0,1,,1,,1,,,,10653,,185,0.166667,0,2066,,1,3,13716,13820,,,,,131454,10253,557252,105949,5257
1,2,3,2.5,1,2,0,1,1,1015,,5222,391,85,1.33333,503,834,0,1,2,10486,51,51,,561.5,,621795,257,8294,3189,1967
1,5,0,2,,0,,2,,,,28808,,12,0.166667,0,855,,2,5,53540,60938,,,,,0,627,3067,126,4107
1,0,5,,1,,3,,1,50757,,,165,,6,855,0,0,,0,,,45,,524,,0,210291,23,37,513
1,0,5,,1,,0,,1,74652,,,799,,6,485,0,0,,0,,,1,152,1280,,0,10,23,11,13
1,2,3,2,1,4,1,0,2,19,,600,8631,23,1.33333,286,956,1,0,2,1127,1843,,73,,25746,11,60582,29,666918,16
1,4,1,3,3,2,0,2,2,132926,,22247,301,12,0.4,298,534,0,1,4,60539,94004,,301,,,0,28873,23107,91894,16
1,5,0,0.8,,0,,0,,,,52685,,68,0.166667,0,548,,1,4,52685,52685,,,,,0,4191,16512,4277,319983
1,5,0,1.2,,0,,0,,,,7850,,192,0.166667,0,689,,1,5,10525,17635,,,,,3,1150,265,4373,13149
1,3,2,3,3,8,3,9,3,292,,14772,122,19,0.75,1744,422,0,1,3,26820,20283,,121.5,,,35,16,11872,13347,4943
1,5,0,2,,1,,1,,,,42460,,11,0.166667,0,710,,1,5,86320,51521,,,,,10,13041,547944,10795,582985
1,0,5,,1,,1,,2,5062,,,1231,,6,591,0,0,,0,,,18,303.5,841,4689,1453,5975,11,45545,39063
1,0,5,,1,,1,,1,17309,,,1889,,6,358,0,2,,0,,,16,,695,2911.67,17382,56,40,21,1048
1,0,5,,5,,4,,3,831,,,473,,6,548,0,2,,0,,,,225.5,720,,4,67804,1093,5002,23164
1,1,4,2,2,2,1,0,2,128845,,9278,2900,15,2.5,499,710,1,0,1,17052,17052,1,,489,10619,10660,41693,3439,46840,21737
1,1,4,1,2,4,2,0,2,42778,,5827,1752,432,2.5,389,171,0,2,1,5827,5827,,104.5,,3399,48,15,4,20,510683
1,1,4,0,0,0,0,0,1,24,,,607,,2.5,440,2723,2,0,0,,,1,,909.5,,2454,5,7,462288,29
1,5,0,1.6,,2,,2,,,,9559,,87177,0.166667,0,1123,,1,5,12153,11915,,,,,45,1083,13027,11707,9799
1,1,4,1,2,3,1,0,1,26,,15816,2073,74,2.5,468,1153,0,0,1,15816,15816,,,887.5,3258.5,0,9,13253,15606,1213955
1,5,0,2,,2,,1,,,,24035,,9721,0.166667,0,1788,,1,5,72139,21496,,,,,0,8380,63458,50380,97843
1,1,4,5,1,8,0,0,1,39,,7682,993,6,2.5,151,1069,1,5,1,23178,1568,,304,594.5,2477,520,10834,559,2920,895
1,5,0,2.6,,0,,0,,,,38701,,4,0.166667,0,450,,1,5,82258,85730,,,,,3,20,1921,271,50457
1,2,3,6,4,6,1,5,3,1058,,14989,2015,12,1.33333,787,855,0,5,2,108079,2661,,,1087,2478.5,7380,30,1198,394870,708554
1,2,3,2.5,29,1,40,1,3,586699,,4444,1655,176,1.33333,373,1275,3,1,2,7801,1038,,,824,3317,4,923851,210202,790,918
1,4,1,1.25,0,1,0,0,1,1745,,9797,15,121226,0.4,451,870,0,0,4,15378,19640,15,,,,0,1745,122303,14118,545813
1,1,4,0,0,0,1,0,1,60445,,,544,,2.5,435,1265,1,2,0,,,,125.5,962,,0,42,1019,767,562454
1,1,4,2,2,1,1,0,2,1569,,9976,3459,11,2.5,357,1629,0,0,1,19008,944,,102,483,9793,13499,12912,1105,1466,4717
1,5,0,2.8,,1,,1,,,,12932,,9,0.166667,0,1055,,1,5,42593,25419,,,,,11,695883,14471,20034,37498
1,4,1,2,2,3,0,2,2,2671,,4060,75,4441,0.4,4882,3465,1,2,4,4613,75,,75,,,77096,4262,2671,876,80760
1,5,0,1.4,,0,,0,,,,6261,,52811,0.166667,0,935,,1,5,10588,2820,,,,,13,1215,286,61641,36248
1,3,2,2,0,0,0,0,1,2868,,1011,1401,18807,0.75,489,660,0,1,3,1925,25,3,,,2798,14,261,8635,5578,151
1,0,5,,14,,15,,5,8,,,1044,,6,214,0,1,,0,,,,,1044.2,,4,81,3197,54499,346
1,4,1,2.75,0,1,0,2,1,533315,,9684,579,545,0.4,156,1539,1,3,4,31437,3214,,,579,,41,4688,324012,126800,35849
1,0,5,,0,,0,,1,712618,,,3863,,6,342,0,0,,0,,,30.5,342,,9457,0,45831,41697,432,12686
1,2,3,4,1,2,1,0,1,124,,6261,71,5,1.33333,608,191,0,1,2,17672,,24.5,163,,,54,72,37,11147,14
1,1,4,10,1,10,1,0,1,834,,13585,184,1,2.5,476,918,0,0,1,28127,11430,,184,,,4106,33,15,11539,29014
1,0,5,,1,,2,,2,80926,,,5323,,6,595,0,0,,0,,,33,88,847,12823,32,181583,33613,10829,623985
1,3,2,1.66667,1,2,0,0,1,764,,49867,33,2618,0.75,302,3505,2,4,3,99688,99639,33,,,,104711,115265,18564,360,417426
1,5,0,1.6,,0,,1,,,,16871,,1155,0.166667,0,230,,2,3,36053,,,,,,0,69362,1541,5719,7186
1,1,4,3,2,0,2,0,2,254032,,124359,7730,15,2.5,448,886,0,0,1,343191,20084,,312,,11439.5,79454,15,155653,29,21492
1,4,1,1,0,1,0,1,1,54,,3381,11,74,0.4,250,848,0,0,4,3381,,11,,,,0,2626,54,14628,232
1,5,0,3.6,,0,,3,,,,24321,,7,0.166667,0,207,,1,5,57470,2614,,,,,2672,11638,3051,2924,9603
1,5,0,0.4,,0,,0,,,,750,,116277,0.166667,0,500,,1,2,750,744,,,,,1,494413,20027,2764,15619
1,4,1,1.75,1,1,0,0,2,20251,,31243,21,60,0.4,317,796,0,3,3,45267,,21,,,,2,241785,39287,6865,13386
1,3,2,3,13,3,14,3,1,10,,21544,936,6148,0.75,209,1719,1,1,3,61793,87050,,334,1537,,0,118438,4291,114277,36700
1,3,2,2.33333,1,1,0,1,2,1447,,9368,26,481,0.75,471,900,0,0,3,15904,,26,,,,0,99420,1382,128,9776
1,5,0,3.2,,1,,1,,,,4127,,21740,0.166667,0,473,,1,5,12001,15928,,,,,0,4317,20993,8061,131044
1,4,1,3,0,0,0,1,1,84,,10698,212,117,0.4,204,701,1,2,4,22806,6639,,212,,,6,18830,7196,355,73
1,5,0,4.4,,1,,1,,,,32117,,160,0.166667,0,1054,,1,5,106398,81408,,,,,74552,19158,283993,4857,70160
1,5,0,1.4,,2,,2,,,,42111,,47,0.166667,0,587,,0,5,58862,94096,,,,,129699,25566,171541,351512,37841
1,4,1,4.5,0,2,0,2,1,315,,37009,52,7,0.4,644,1097,0,2,4,108553,,52,,,,1263,315,1094,2840,16242
1,5,0,2,,0,,2,,,,12970,,151,0.166667,0,561,,2,5,30769,2758,,,,,0,33419,26131,230076,114343
1,3,2,4,-1,2,0,1,1,1134,,1762,2786,199,0.75,332,846,1,1,3,5528,37,37,,,5534,1,1139,1,1292,178957
