#churn_class_label,num_questions,num_answers,num_answers_recvd,a_score,q_score,a_score_stddev,q_score_stddev,relative_rank_pos,answering_speed,mean_rep_co_answerers,mean_rep_answerers,mean_rep_questioner,time_for_first_ans,a_q_ratio,a_post_length,q_post_length,a_comments,q_comments,num_q_answered,mean_max_rep_answerer,mean_accepted_answerer_rep,qrep1,qrep2,qrep3,qrep4,gap1,gap2,gap3,gap4,gap5,gap6,gap7
1,7,0,2.42857,,1,,0,,,,25081,,57,0.125,0,911,,1,7,52056,25710,,,,,1,28,4312,1456,7322,158830,110066
1,4,3,2,0,1,0,2,2,3839,,4811,289,39,0.8,971,510,0,1,4,6028,152,27.5,,811,,7,2389,11490,4810,2409,2889,82921
1,5,2,2.2,-1,2,0,2,1,3615,,20977,4270,891,0.5,455,1761,1,2,5,35812,7881,,80,,8460,138,2711,38929,41779,7162,40,1703
1,7,0,1.85714,,0,,0,,,,6190,,19270,0.125,0,719,,0,7,8680,9691,,,,,0,4345,636,9527,23003,1614,5543
1,5,2,2.2,1,2,0,2,2,610,,67466,67,124,0.5,1000,1135,0,0,5,105862,43924,67,,,,0,36357,731,87582,31310,34557,488
1,0,7,,6,,14,,2,586,,,18719,,8,819,0,2,,0,,,,187,753,32476.8,39,499,1377,6077,33705,22,93
1,3,4,2,2,6,1,2,1,24986,,51748,1350,1471,1.25,556,1359,0,2,3,92888,31201,,206,579,2308,5330,13,2909,88,74137,25750,73917
1,0,7,,1,,1,,1,46211,,,639,,8,518,0,1,,0,,,24.3333,118,1266.5,1750,478,4,67,7,135,18,17
1,4,3,2.5,1,1,1,1,1,670,,7160,3463,286,0.8,936,1561,0,1,4,12935,6043,56,,,10276,18,20169,40,253312,362594,20619,1313
1,4,3,1.5,0,0,0,0,1,477192,,15371,21,201692,0.8,1241,657,0,1,3,30301,16,20.6667,,,,39,94868,527070,77970,72,8840,94761
1,6,1,1.5,0,1,0,1,1,45,,9800,46,18,0.285714,239,1073,3,7,4,18907,28875,46,,,,0,1832,159,107,941,45,85
1,3,4,1.66667,1,1,1,1,1,94436,,67728,712,125258,1.25,656,777,0,0,3,78204,94650,35,,1388,,0,2041,215931,1318,112087,188421,375669
1,1,6,4,1,1,1,0,1,86825,,42558,5960,1,3.5,217,655,0,4,1,117764,,,108,638,11458.3,10,7,90,4,40263,71182,98544
1,1,6,2,1,0,1,0,1,159849,,18515,921,1,3.5,842,739,2,0,1,36941,,18,,922,1818,6,119127,40508,5693,14318,599,4350
1,6,1,1.5,1,2,0,2,2,6377,,18798,91,158,0.285714,521,1817,1,0,6,32990,7672,,91,,,10616,1937,479752,41222,8866,98,1847
1,5,2,2.6,1,1,0,1,2,862,,107210,33,14,0.5,260,256,1,1,5,233831,92926,33,,,,76,1383,163,46,84,67710,80239
1,5,2,2.6,1,1,0,1,1,15041,,22001,154,13814,0.5,610,725,0,3,5,43000,17700,,154,,,157002,11830,61925,1538,22440,4564,44926
1,2,5,1.5,1,1,1,0,1,319039,,339,867,313,2,552,1452,0,0,2,576,102,,102,1096,1940,312502,47232,232,51416,132546,5696,76530
1,6,1,2.16667,0,1,0,1,1,103,,12756,32,68,0.285714,196,1041,0,1,6,28251,19304,32,,,,28,31040,44519,61485,103,31162,579635
1,2,5,4.5,0,2,1,0,1,108735,,4275,279,123,2,356,892,0,2,2,10634,,18.5,176,1007,,11,6656,15,6,6293,9,8299
1,0,7,,2,,2,,2,62463,,,2555,,8,667,0,1,,0,,,27,149,1057,7268,210044,563,4278,695,260111,8,19659
1,7,0,2.57143,,0,,2,,,,35864,,27,0.125,0,612,,0,7,78794,3006,,,,,18952,44608,6824,20769,614,1980,26099
1,6,1,1.83333,0,2,0,3,1,1380,,3551,65,276,0.285714,69,373,0,1,6,5017,1373,65,,,,0,21573,32860,64954,165,1214,2694
1,5,2,3.8,0,5,0,5,1,26,,11863,914,58,0.5,283,402,0,1,5,36140,4505,48,,,1780,0,336775,153605,253948,223981,180476,22
1,7,0,3.28571,,2,,2,,,,36852,,63933,0.125,0,1310,,1,7,80171,51298,,,,,0,405,13172,2431,1518,7252,1464
1,1,6,1,1,2,1,0,1,568,,3339,2004,73,3.5,460,1540,1,0,1,3339,3339,31,,674.5,5305,7181,3150,11317,77717,31861,49028,107758
1,1,6,4,1,0,1,0,1,27184,,42378,2986,7,3.5,302,1071,0,0,1,131114,20850,,,1022,6913,20,11,3347,7,25,10,19
1,5,2,1,0,1,0,0,1,46,,5491,18,69431,0.5,115,1821,0,0,4,5519,21772,18,,,,43577,1015,38,23,5,4513,60551
1,6,1,2,13,2,0,2,2,1582,,9725,3762,508,0.285714,653,322,1,2,6,16131,7973,,,,3762,0,1248,7234,22633,5692,47778,22836
1,6,1,1.5,2,1,0,1,1,137,,2356,123,152431,0.285714,162,1136,1,0,6,4070,1982,,123,,,0,137,564508,67,27782,6906,38668
1,3,4,1.33333,2,1,1,1,1,17524,,4556,2422,129,1.25,443,1609,1,0,3,6720,8391,,91,,3199.33,27,19,1454,27,12,469587,53058
1,7,0,1.28571,,0,,1,,,,9666,,318,0.125,0,1160,,1,7,13289,12081,,,,,5,1487,3285,1138,3175,6269,253436
1,2,5,2.5,1,2,1,1,2,2764,,4069,1284,58,2,510,968,1,1,2,14331,14331,,71,1081,2094,236961,51,8,14,27,1539,1908
1,0,7,,1,,1,,2,347769,,,1557,,8,1406,0,1,,0,,,30,284.5,,3422.33,38792,54834,337,119409,109496,83442,189
1,0,7,,0,,0,,1,23,,,3442,,8,626,0,1,,0,,,13.5,110,1213.5,10766,1,132,176,2827,26,376931,4389
1,2,5,3,0,1,0,1,1,23167,,7653,3131,771,2,440,1472,2,0,2,15880,14698,40,77,984,7276,0,191965,5349,344,90717,20256,63700
1,5,2,2.6,1,1,0,1,1,185667,,6077,34,680,0.5,327,4020,0,2,5,11127,,34,,,,0,3,3349,397,75,2456,1793
1,7,0,1.57143,,1,,1,,,,4361,,171,0.125,0,875,,3,5,5135,3711,,,,,4,35869,4818,239688,5114,6301,12063
1,0,7,,2,,2,,2,9227,,,2890,,8,705,0,1,,0,,,59,193.667,,16643,689,11524,1806,9,23056,11885,139010
1,6,1,2.5,0,2,0,2,1,2559,,29025,72,71441,0.285714,619,1090,0,2,6,49582,2975,,72,,,0,41,17954,2559,367,15081,256693
1,7,0,1.85714,,1,,1,,,,28761,,14973,0.125,0,860,,1,7,56486,76335,,,,,0,108137,1268,43153,41640,8921,110872
1,4,3,3,3,7,2,7,3,128728,,12160,3816,61,0.8,805,1474,2,0,4,26014,16274,31,,1270,10146,27,559,5008,270936,251966,285458,297795
1,2,5,1.5,0,5,0,1,1,23316,,7997,3527,27449,2,523,2795,0,2,2,14754,1240,34,355,1633,15257,22,9940,87180,6503,2052,21651,24643
1,6,1,2.66667,2,1,0,1,2,359,,4861,67,7,0.285714,708,818,1,1,6,11448,2396,67,,,,6,359,5528,20126,1690,2608,8729
1,5,2,4.8,1,3,0,2,1,226,,39756,74,4,0.5,110,1826,0,1,4,183190,177440,53,94,,,19,102,5631,421,908,503058,15178
1,0,7,,1,,1,,1,28,,,1542,,8,249,0,1,,0,,,24,78,1117.33,3670.5,547203,6635,404,173,867,19,99965
1,5,2,1.6,1,1,0,1,1,1825,,21859,42,818,0.5,737,497,0,1,5,22251,27230,42,,,,5,2428,53247,41978,1221,183585,67720
1,3,4,4,19,19,27,12,3,101,,30364,4949,17,1.25,534,561,1,1,3,67125,24308,30.5,,970,18763,20825,961,2573,8,759,8578,24515
1,5,2,2.6,0,0,0,0,1,87345,,49619,1751,56,0.5,810,372,0,1,5,60480,3648,49,,,3453,9711,1313,23,1992,1490,5274,7117
1,7,0,1,,1,,1,,,,6584,,1044,0.125,0,1206,,0,7,6584,9924,,,,,0,14649,24574,9609,1789,3876,2083
1,1,6,3,5,3,4,0,4,13592,,5626,24354,9,3.5,734,1419,1,0,1,11440,3457,,,626,30285.8,36277,1393,18614,50396,10297,54078,761787
1,7,0,2.28571,,1,,3,,,,14100,,165,0.125,0,1034,,2,6,32628,57352,,,,,18,195805,20014,2983,108,247749,103660
1,7,0,2.85714,,2,,2,,,,41768,,26,0.125,0,844,,1,7,104753,99716,,,,,15,305,428,705,8740,1515,1608
1,7,0,2.14286,,1,,1,,,,31531,,27408,0.125,0,483,,1,7,38897,7170,,,,,0,12420,49362,1176,53869,35884,190087
1,7,0,3.14286,,0,,1,,,,49748,,3,0.125,0,253,,3,7,78730,56933,,,,,4,388,11361,45,186768,2778,91
1,5,2,2.2,0,1,0,1,1,21054,,5337,38,8458,0.5,497,664,0,1,5,17357,2133,38,,,,0,512807,287691,175,60292,41933,6
1,6,1,1.33333,0,2,0,3,1,618,,15357,11,372,0.285714,1234,1079,0,2,6,15922,19684,11,,,,208673,7209,223135,15666,95059,223537,15517
1,6,1,2.33333,2,2,0,1,1,21244,,20617,82,17,0.285714,879,1737,1,0,6,36945,33559,,82,,,5446,94,17682,126487,20,20152,1091
1,1,6,2,1,0,1,0,1,3571,,618,5140,96,3.5,826,829,0,2,1,1162,1162,,73,590.5,9862.67,6730,14,1782,251587,139,350385,1464
1,6,1,1.16667,0,1,0,0,1,344,,12921,93,66,0.285714,1879,718,0,1,6,13543,13543,,93,,,0,4536,109,30113,1067,344,10044
1,4,3,1.25,3,1,4,1,2,358918,,30183,3421,432,0.8,1126,988,0,0,3,30865,30865,10,,,5126,5,17321,60437,289698,433656,5,415652
1,7,0,2.71429,,3,,3,,,,36206,,21,0.125,0,597,,1,7,80329,59503,,,,,9,19778,57526,1847,12558,15913,43319
1,5,2,2.2,1,1,0,1,1,2282,,12224,36,24,0.5,614,1271,0,1,5,23828,,36,,,,30,21673,22507,224,5481,18991,4340
1,7,0,2.28571,,3,,2,,,,67241,,41,0.125,0,1022,,1,7,139527,28102,,,,,127,8184,246293,39209,21539,28450,11706
1,4,3,3.25,0,4,0,4,1,36147,,13212,223,5813,0.8,1388,1466,0,1,4,40816,2082,,98,473,,12,2484,27862,508181,37421,1446,3166
1,7,0,2.28571,,0,,1,,,,27645,,86503,0.125,0,648,,0,7,37782,13519,,,,,25,228628,97,11642,37255,303666,50528
1,7,0,2.14286,,0,,1,,,,28974,,275,0.125,0,804,,3,7,51387,26847,,,,,0,397695,9781,15850,8903,75785,10360
1,7,0,1.42857,,0,,0,,,,12948,,456,0.125,0,552,,0,6,15137,,,,,,4794,1223,2685,60516,1603,36146,162621
1,4,3,2.75,1,2,0,1,2,607,,5419,53,28,0.8,2297,815,1,1,4,12042,3293,53,,,,0,575940,100932,61762,79182,216,1238
1,6,1,1.83333,2,1,0,1,3,18228,,53030,79370,9248,0.285714,828,1085,3,1,6,64145,61018,,,,79370,17264,7,12,101588,1275,16771,2818
1,0,7,,10,,12,,2,94792,,,6169,,8,1159,0,1,,0,,,,,1154,8175,43814,171,11,1521,40346,28593,265284
1,4,3,1.25,0,1,0,1,1,112687,,716,16,77775,0.8,286,495,1,2,4,1192,16,16,,,,24641,12,1381,121195,489379,2560,149156
1,0,7,,1,,1,,1,78637,,,460,,8,459,0,1,,0,,,10,327.333,1110.5,,219270,17214,1130,135,20,3389,3606
1,4,3,1.75,1,2,1,2,1,64453,,7429,3566,48212,0.8,1018,2100,0,2,4,11716,15599,67,,943,9689,12,17092,22811,42076,127862,556119,77589
1,6,1,1.33333,0,1,0,1,1,7866,,57961,32,25645,0.285714,908,1510,1,1,5,59314,25122,32,,,,0,124735,18682,11396,7866,9426,449384
1,2,5,3,3,21,3,21,2,165191,,10206,3284,209,2,1163,1532,1,1,2,47825,606,42,,538.5,15257,0,6,187,663899,287503,84016,9430
1,5,2,4.6,0,1,0,1,1,70,,9293,956,370,0.5,440,663,2,1,5,37215,8803,1,,,1911,6,8240,58,6186,3708,2224,136404
1,6,1,1.83333,0,1,0,2,1,30,,42826,77,4,0.285714,106,720,0,3,5,44503,44503,,77,,,2,32,4158,21,1466,7369,15871
1,5,2,1.4,0,1,0,1,1,1578,,4664,290,71,0.5,404,1428,0,1,5,5424,4242,16,,564,,13,7173,37755,54,8237,10412,209
1,0,7,,0,,0,,1,44,,,1871,,8,442,0,1,,0,,,36.5,110,761,6020.5,27158,1159209,7396,12695,8619,1779,19660
1,7,0,2.14286,,0,,1,,,,13602,,77,0.125,0,871,,1,7,27862,,,,,,0,1160,6118,47,974,1753,1478
1,6,1,1.66667,1,1,0,1,1,263257,,11733,43,59,0.285714,552,1372,0,0,6,28006,4614,43,,,,0,399147,4163,95295,70634,56178,207078
1,1,6,1,0,2,0,0,1,13381,,1838,5132,22866,3.5,452,1047,0,0,1,1838,,18,,1005,13878.5,200,16,31,6131,1518,7841,358842
1,7,0,0.857143,,0,,1,,,,5726,,19398,0.125,0,605,,0,6,5726,,,,,,5,2455,13671,130333,256274,2842,361
1,6,1,2.66667,1,2,0,1,1,15,,10242,76,204,0.285714,622,1364,1,1,6,28223,5060,,76,,,0,16833,41923,2878,15,27266,16119
1,7,0,2.57143,,2,,4,,,,23952,,19,0.125,0,519,,1,7,51144,10577,,,,,0,8969,62058,77598,93879,224290,53483
1,2,5,2.5,1,1,1,1,1,32,,138615,20144,124,2,379,3070,1,1,2,141214,141214,1,95.5,,50264.5,293252,3628,2171,1737,26123,2539,7606
1,3,4,1,0,1,0,1,1,43854,,1061,582,239103,1.25,300,2410,0,2,3,1061,287,,287,680.667,,0,101929,24775,16970,21,28,1491
1,7,0,1.42857,,1,,1,,,,26056,,129678,0.125,0,921,,1,6,35434,38772,,,,,146971,98029,19933,27366,600,336440,17857
1,0,7,,1,,1,,1,52759,,,7460,,8,698,0,1,,0,,,22,382,836.333,49287,50,2391,280,21,1056,35,142
1,7,0,1.57143,,0,,1,,,,13037,,140,0.125,0,822,,1,6,22443,,,,,,0,4250,4300,1668,5518,1873,2469
1,3,4,1,1,1,1,1,1,14464,,961,5482,137829,1.25,391,1089,0,1,3,961,51,51,,1393,19092,1799,3734,14847,131421,64557,875162,1424
1,2,5,4,1,7,1,4,1,2672,,5611,9313,3647,2,472,1195,1,2,2,12746,11378,,195,,12352,49837,9447,402839,376803,70372,7057,346040
1,5,2,3,1,2,0,1,3,2861,,20612,57,57,0.5,863,1008,1,1,5,45482,23584,57,,,,0,185502,1311,3100,159661,69204,125403
1,0,7,,2,,1,,1,3925,,,272,,8,475,0,1,,0,,,67,86.75,745.5,,0,132417,107620,270378,305592,11871,25963
1,6,1,1.16667,1,0,0,1,2,684541,,3909,11,5,0.285714,965,732,1,1,5,5116,1953,11,,,,0,57154,27834,58688,49462,82089,24379
1,0,7,,1,,1,,1,32,,,1670,,8,543,0,1,,0,,,3.5,148,744.5,5024,12,65,279,1950,16,797,1239
1,6,1,1.5,0,1,0,1,1,175,,11414,953,385,0.285714,41,702,0,1,4,14635,10038,,,953,,5,344476,58652,243678,140942,301137,11438
1,7,0,1.71429,,2,,3,,,,40082,,28,0.125,0,265,,1,7,52239,70577,,,,,70538,302667,51439,32158,7059,27372,142318
1,0,7,,2,,2,,1,94,,,4750,,8,570,0,3,,0,,,,108,862.5,7854.5,0,84685,489718,1264,63,130,79178
1,0,7,,0,,0,,1,56,,,523,,8,353,0,1,,0,,,10.5,113.5,807,1799,202455,11716,9938,1143,28,32,21716
1,7,0,1.85714,,2,,1,,,,23996,,4,0.125,0,473,,0,6,60805,58945,,,,,5,32,96215,4636,5538,1428,306344
1,4,3,5.25,1,40,1,68,1,186002,,9076,751,167,0.8,252,881,0,1,4,10563,12448,,263,995.5,,0,14720,37,32901,110823,65987,74
1,6,1,1.66667,0,2,0,3,1,2543,,8982,496,58966,0.285714,268,639,0,1,5,15764,,,,496,,12,15540,86865,109250,6776,83529,188451
1,5,2,3,1,3,0,4,1,282552,,35163,16699,753,0.5,185,1281,0,2,3,71757,954,,,,16699,24,218565,9553,9709,51505,4388,113905
1,5,2,4,0,-2,0,5,1,655,,38684,20,274,0.5,359,285,0,1,5,118132,5189,20,,,,2,254,24,81,1285,87186,457963
1,3,4,1,2,2,1,1,2,264359,,2856,1174,151434,1.25,919,1147,1,0,3,2856,2856,,112,679,3793,0,448315,11,206,142264,3857,11570
1,7,0,1,,1,,1,,,,4476,,7868,0.125,0,656,,0,5,6231,4494,,,,,6,76045,67499,21,2928,1476,55058
1,3,4,2.66667,0,2,0,2,1,7,,14125,9392,4,1.25,525,2410,0,1,3,37217,8277,8,73,584,36902,0,11568,6,19,5,2892,27471
1,3,4,1,1,1,1,1,2,144110,,3594,1287,3337,1.25,402,728,1,1,3,3594,5163,63,257,,2414,36,21,1189,6011,735668,7937,51
1,2,5,1.5,0,1,0,0,1,2397,,1643,1695,491,2,322,1765,1,1,2,2096,1190,20,130,700,7605,63861,481820,10,4203,21861,4157,20345
1,7,0,1.14286,,1,,1,,,,9296,,110576,0.125,0,2879,,1,6,14075,20691,,,,,109422,233713,28823,374093,230393,51580,21719
1,6,1,1.83333,3,3,0,3,2,20,,26385,127,154148,0.285714,414,792,1,2,6,57759,57610,,127,,,1,20,184657,97110,8999,62201,38550
1,6,1,1.33333,0,1,0,1,1,279,,25129,22,558,0.285714,598,2874,0,1,5,30770,25761,22,,,,0,4440,47231,279,67691,78954,57659
1,6,1,4.83333,0,2,0,1,1,149,,32450,59,3,0.285714,300,1086,0,5,6,85603,58207,59,,,,0,31762,13153,1301,4183,160356,2498
1,2,5,3,1,4,2,2,1,11980,,14852,2032,4,2,132,236,3,2,2,44456,44456,27.5,321,,4892,15481,463635,11664,41650,42213,38,2854
1,4,3,2,2,1,2,0,2,149,,14164,452,114,0.8,245,1675,0,1,4,29754,38440,,166.5,1022,,0,228789,17,40,364,19790,456768
1,1,6,2,2,0,2,0,2,47366,,89,3170,917,3.5,109,792,0,3,1,166,166,,,1449,4030,178931,2484,333,7107,18685,14139,26385
1,0,7,,3,,3,,2,239405,,,1060,,8,536,0,1,,0,,,36,144.5,841,3109,56175,274813,16,26155,5,77,21336
1,2,5,1.5,1,1,1,0,1,456,,8153,3839,674,2,759,407,0,1,2,14218,,6,185,,6335.33,56,22,27,2507,52,40569,302696
1,7,0,1.42857,,0,,0,,,,4379,,13,0.125,0,804,,0,7,6243,3941,,,,,0,162,1303,155,1072,1327,8330
1,3,4,2.66667,1,2,1,2,2,31423,,68847,71,49906,1.25,910,1185,0,1,3,76255,71,,71,,,0,1288,162,122,272047,109058,7134
1,3,4,2.33333,1,2,1,2,2,13355,,10998,2470,1813,1.25,138,497,1,5,3,11360,10390,21,88,,4884.5,0,4285,300,11488,211825,30062,4340
1,1,6,1,1,2,1,0,1,20,,559,2283,1485,3.5,197,523,1,2,1,559,,10,362.5,1244.5,10472,8,403617,4372,2739,8590,21505,11852
1,2,5,1,1,1,1,0,1,11948,,20603,275,14,2,506,1207,1,1,1,34079,,19.3333,,659.5,,0,516209,176811,15764,27184,1285,111235
1,2,5,2,1,2,1,0,1,105,,26588,1496,6,2,2286,1487,1,0,2,39847,,11,251,542,3339,29055,29,510,37,1547,507,43502
1,5,2,1.6,0,1,0,0,1,30881,,1312,11,13768,0.5,112,301,0,0,4,1838,1572,10.5,,,,10,89170,31403,30352,5528,33265,50513
1,7,0,1.57143,,1,,2,,,,12268,,5053,0.125,0,845,,0,7,20429,4023,,,,,0,310181,66258,17123,174165,163868,155543
1,5,2,1.2,2,2,0,2,1,79056,,29741,1798,305,0.5,3817,2567,1,0,5,36636,36636,,70,,3526,282,10022,8598,5613,1669,11,2664
1,0,7,,1,,1,,2,675,,,8179,,8,775,0,1,,0,,,,127,,10191.5,0,2600,317,724,36,2024,2677
1,4,3,1.5,1,2,0,1,1,508850,,18571,2957,32409,0.8,574,1032,0,2,4,35838,33743,,73,,8725,0,482829,586,150050,32801,59066,1437
1,7,0,1.14286,,0,,1,,,,22266,,484,0.125,0,1347,,0,6,22408,42424,,,,,0,34740,18478,20188,1295,8986,37146
1,0,7,,1,,0,,2,14,,,807,,8,703,0,2,,0,,,28,,782,2799,6748,7,1151,160277,30,10201,1200
1,0,7,,1,,1,,2,54059,,,7278,,8,608,0,0,,0,,,36,376,,10814.2,0,4,5,122,110,1196,55175
1,0,7,,1,,1,,2,75,,,3209,,8,532,0,1,,0,,,,135,600,5397.5,7,821,1506,4854,3017,2528,274
1,7,0,2.85714,,1,,1,,,,13179,,18,0.125,0,516,,1,7,24598,13542,,,,,0,5051,3790,10322,82469,63099,140181
1,0,7,,1,,1,,2,241415,,,610,,8,570,0,0,,0,,,44.6667,,837,1851,83708,5,19,5,7,57405,122460
1,4,3,0.75,2,1,1,1,3,19,,9481,1646,2479,0.8,507,8385,0,0,3,9481,9481,16,94,,4828,122397,62374,87708,21398,31767,59099,31
1,7,0,1.28571,,1,,1,,,,4916,,78246,0.125,0,1256,,0,6,7041,5581,,,,,0,3347,1397,15923,22607,7151,69092
1,0,7,,1,,1,,2,7,,,4574,,8,287,0,1,,0,,,16,324,,7509.67,3,1240,1727,8060,5,13,340
1,6,1,3.33333,6,1,0,1,4,2857,,10974,105,22,0.285714,1213,376,0,2,5,30057,11753,,105,,,0,15485,18959,6327,25183,2857,8906
1,2,5,2,1,1,2,0,1,277586,,125178,501,68,2,734,721,1,1,2,168978,168978,,166,1002.5,,184335,3,244,136585,200,55837,149
1,4,3,0.75,1,1,1,2,1,69523,,115196,28,133,0.8,2074,1404,0,1,2,117258,231365,28,,,,8,255150,17952,11791,17656,42672,39901
1,5,2,2.2,1,1,0,1,1,36,,9986,6506,7,0.5,269,890,1,1,5,16940,16940,51,,,12961,214,4,109056,98901,5705,15996,14515
1,6,1,4,0,1,0,1,1,2728,,6711,63,50481,0.285714,130,1063,0,1,6,10358,4132,63,,,,0,325871,23174,63998,10918,2728,44464
1,2,5,1.5,1,1,1,1,1,82547,,107865,1242,20,2,919,1236,0,0,2,108040,214774,,224.5,1095.5,3568,115088,37597,3312,2624,5786,1300,996474
1,2,5,2,1,3,1,1,1,491,,298,321,9963,2,2562,5380,2,2,2,524,101,22.5,86,1389,,7,616189,1159,21,186,145,54
1,3,4,3,1,2,0,0,1,19,,12250,736,17,1.25,189,721,0,1,3,26224,4147,11.5,,1460,,0,23,11,19851,296,5,241966
1,5,2,0.8,1,1,0,1,1,105624,,1130,43,69692,0.5,385,985,0,1,4,1130,1491,43,,,,0,229377,194323,132,8320,18,1567
1,2,5,2,1,4,2,2,1,170420,,9992,4524,8824,2,625,2082,0,1,2,25461,3972,33,207,,11085.5,17,12,12942,13652,48,3937,24705
1,3,4,1,0,2,0,0,1,531375,,84362,1321,299,1.25,242,878,1,2,3,84362,121308,16,,893,2186.5,824430,29555,2125,33477,69053,31785,24089
1,0,7,,5,,3,,1,29827,,,5915,,8,762,0,0,,0,,,33,357.5,,10164.8,10557,8414,183972,84231,43276,6,12843
1,7,0,2.28571,,0,,0,,,,44790,,693,0.125,0,1358,,1,7,64015,,,,,,51,1387,86508,1394,299390,22831,3006
1,5,2,2.2,1,1,0,1,1,630,,11626,38,15752,0.5,718,2254,0,1,5,23390,17277,38,,,,0,8669,1159,57,33008,43,50394
1,2,5,1.5,1,0,1,0,1,20,,38443,3148,300269,2,178,1225,0,1,2,68546,132439,49,,,3923.25,12941,11807,11,18800,28720,83622,488387
1,5,2,2,1,2,0,1,1,282,,32303,6187,138072,0.5,380,1186,0,1,5,52835,30751,,,,6186.5,0,2493,1522,104404,58306,40,28762
1,0,7,,1,,1,,1,1582,,,1505,,8,1030,0,1,,0,,,11.5,332,1176,3912.5,37531,5706,41751,2482,46434,19992,428373
1,2,5,4,0,-1,1,0,1,868,,14499,2287,5,2,243,486,0,2,2,41062,,,,1222.5,2996.33,1414,17441,16855,21389,5,10,20239
1,5,2,4,1,4,1,3,1,7486,,23682,7734,61,0.5,344,1406,0,2,5,73184,80614,,,,7733.5,0,25611,67430,52520,19805,212,551
1,3,4,2.66667,0,1,0,1,1,20675,,4001,186,38,1.25,308,524,0,0,3,8172,1041,7,,723,,263690,12660,59,198599,19,1345,19108
1,1,6,1,2,0,1,0,2,42351,,136425,3158,10,3.5,576,1111,1,0,1,136425,136425,10,,,3944.5,32131,2448,1480,1151,2848,281,5764
1,6,1,1.66667,0,12,0,25,1,2382,,3956,362,88908,0.285714,70,625,0,0,6,4581,7377,,362,,,0,11163,58674,10349,8385,63934,2382
1,1,6,3,3,9,3,0,1,387498,,528,1133,7498,3.5,578,4480,0,0,1,1058,,34,224,,6249,9,1404,25910,4,6,20022,2042
1,5,2,1.6,-1,1,0,1,1,71,,5054,330,128192,0.5,544,2038,0,4,5,5189,1379,36,,623,,4,97994,80,8674,2879,27403,109332
1,7,0,2.14286,,4,,7,,,,28486,,5880,0.125,0,490,,1,7,71049,9196,,,,,5,193383,111934,7203,12872,148689,284785
1,2,5,4,1,1,1,2,1,191244,,18812,3023,3,2,221,621,0,1,2,69240,15143,,155,,4935.67,36961,4237,46,664,507058,46151,424105
1,6,1,2,0,2,0,2,1,839530,,61205,27380,91,0.285714,274,1196,1,1,6,132470,37381,,,,27380,220038,73972,21305,178382,10199,16161,6899
1,1,6,1,1,1,1,0,1,19,,5717,3300,213,3.5,372,1783,1,0,1,5717,,,267.333,936,9031.5,0,14,49,9,10,3,23
1,4,3,0.75,6,1,4,1,8,11,,8059,1058,140,0.8,210,324,1,1,3,8059,10880,,,1058.33,,156067,44348,101987,1644,21469,27372,101214
1,2,5,1,0,1,0,1,1,10216,,1150,558,2741,2,935,990,1,2,2,1150,1101,8,218.5,580,1765,25,8,10,8,335,31862,82883
1,4,3,1.75,1,0,1,0,1,94153,,18501,7011,15379,0.8,1836,657,1,0,4,19586,34,,160,978,19894,2681,16589,128180,63648,11,811,132963
1,5,2,2,1,15,0,23,1,7650,,3741,11761,1103,0.5,753,352,7,1,5,7812,5735,,,,11761,16,77,1118,3098,17370,171274,191964
1,6,1,1.66667,1,1,0,0,2,3131,,6861,28,71,0.285714,1508,923,0,0,6,11465,24729,28,,,,308019,3131,1428,38896,158142,132758,123488
1,7,0,1.42857,,0,,0,,,,30506,,2109,0.125,0,538,,0,7,56048,37146,,,,,0,7654,158088,4144,7397,1191,1556
1,7,0,1.57143,,0,,0,,,,113295,,16,0.125,0,345,,2,5,142780,,,,,,0,62097,2968,332242,87751,44763,76200
1,4,3,1.25,2,2,1,1,2,9,,41846,101,420,0.8,526,1645,1,1,4,54166,71888,30,243,,,9,98645,514,12,40,4346,272398
1,0,7,,2,,1,,2,20791,,,2218,,8,870,0,1,,0,,,28.3333,392,660,7196,6,297430,53987,291913,145047,16,109981
1,4,3,2.5,1,5,1,5,2,51370,,12807,3197,57,0.8,266,1379,0,2,3,41149,36076,,72,,4760,50675,9920,246297,63822,43911,62291,109111
1,1,6,2,1,4,1,0,1,102,,2131,4355,26,3.5,402,578,1,0,1,2632,2632,30,,1044.5,8002.67,13,26238,14373,8832,27210,49196,14386
1,2,5,2.5,1,1,0,0,1,24814,,703,194,423,2,252,606,0,3,2,1669,61,31,111,768,,189569,78045,42220,952,537,639,13223
1,4,3,1,0,0,0,0,1,439959,,17011,389,1993,0.8,254,1529,0,0,4,17011,,16,177,975,,0,213,41,342615,7040,4,5
1,0,7,,1,,1,,1,75,,,1313,,8,592,0,1,,0,,,33,275,918,6742,85638,145428,218,590,521,1633,1991
1,6,1,3.33333,0,4,0,1,1,10884,,18032,124,11,0.285714,237,1194,0,1,6,29204,21462,,124,,,0,1357,280977,10884,36660,296142,421978
1,7,0,1.71429,,0,,1,,,,21395,,21,0.125,0,293,,1,6,31426,,,,,,5,1254,16207,1218,11362,1385,275349
1,0,7,,1,,1,,1,149,,,673,,8,450,0,1,,0,,,16.3333,155.667,,4197,167233,160,11375,1245,458,477648,17166
1,5,2,1.4,1,1,0,1,1,7432,,22262,29,992,0.5,487,1569,1,3,5,28695,29,29,,,,28,25566,23760,3499,1595,11365,136934
