#churn_class_label,num_questions,num_answers,num_answers_recvd,a_score,q_score,a_score_stddev,q_score_stddev,relative_rank_pos,answering_speed,mean_rep_co_answerers,mean_rep_answerers,mean_rep_questioner,time_for_first_ans,a_q_ratio,a_post_length,q_post_length,a_comments,q_comments,num_q_answered,mean_max_rep_answerer,mean_accepted_answerer_rep,qrep1,qrep2,qrep3,qrep4,gap1,gap2,gap3,gap4,gap5,gap6,gap7,gap8,gap9,gap10,gap11,gap12,gap13,gap14,gap15,gap16,gap17,gap18
1,18,0,2.22222,,1,,1,,,,12481,,69,0.0526316,0,2494,,2,16,24783,6591,,,,,49,1267,12866,56350,1026,1123,599,27210,82979,23213,18651,1544,7292,28706,265,5615,5493,12817
1,17,1,2.47059,-3,0,0,1,1,2,,23245,976,5,0.111111,78,1865,0,2,15,58511,83601,,,976,,204187,43789,7331,25345,10198,7185,2620,5792,2782,57,54,284,114,60315,456,8348,333742,215
1,15,3,1.66667,0,1,0,1,1,4531,,4245,88,159,0.25,320,2947,0,1,15,6866,2596,,88,,,0,7252,8249,230,19841,11967,4249,1099,3468,6990,2465,1104,14761,42062,11389,1882,1184,5845
1,14,4,1.78571,1,3,1,4,1,188915,,6471,214,58118,0.333333,572,1437,0,1,14,9545,11889,,213.5,,,0,31995,9752,4966,1051,4193,5787,123,7650,5344,12562,4619,4130,8866,5984,14,19634,32053
1,1,17,2,0,2,1,0,1,31635,,910,279,33,9,646,395,1,4,1,1704,116,14.6667,197.5,623.333,1949,31563,20172,29,1151,19,86,105,100,158,118,74,718,333,625,59,28,2130,205853
1,12,6,1.83333,1,1,1,2,1,156479,,26148,19830,44080,0.538462,716,1005,1,3,10,44254,48333,38,86,455,39467,0,843,242,1266,10032,1632,8608,1564,4387,77601,146872,31398,11590,14722,49383,2406,18405,237657
1,17,1,2,0,1,0,1,1,2818,,19574,38,8,0.111111,322,939,0,2,16,31377,24549,38,,,,234,513,1166,138,1296,1429,2855,612,948,4686,2673,2830,395,194,1635,4268,24778,43758
1,13,5,2.61538,1,2,2,2,1,2914,,31112,107,399,0.428571,716,1045,1,1,13,62141,45772,21.5,192,,,24,753,26,40,6970,45722,1329,7092,95748,82249,3422,2936,7806,29139,49670,6845,81375,137294
1,7,11,1.28571,1,0,1,1,1,19380,,5953,3669,170,1.5,1214,173,1,1,6,7006,8821,16,156,757.25,8373.25,1361,366,15391,234880,5,12,6,68,1290,537,5567,1160,1593,2827,8430,603,1037,2008
1,8,10,2.75,2,2,3,2,2,150667,,35115,3765,84,1.22222,928,1552,1,2,8,64541,36572,6,280,578,6547.4,34,16,44,5840,9933,2903,1491,15,27057,645,19709,11,8700,44555,66290,2678,166259,123595
1,8,10,2.25,0,1,0,1,1,968,,11912,5038,5,1.22222,471,634,1,2,8,25208,9046,22.25,125.667,532,48845,53299,21124,82,95,82,1056,1540,3002,4902,1478,4291,47628,13627,1117,7979,1284,3241,115380
1,0,18,,1,,1,,1,60,,,2041,,19,376,0,1,,0,,,16.5,214.667,1109.4,5688.6,0,18638,8829,11325,42,152,10227,2851,31324,7254,13006,4300,2780,3211,10010,4015,3035,6
1,10,8,1.9,1,5,1,5,1,308438,,15166,2987,220,0.818182,439,1081,0,1,10,27070,18569,6,345.667,803,7351,0,1960,989,9,467,862,31678,5759,20303,1059,122,3072,119206,306,404,6415,345,21508
1,8,10,1.375,1,1,2,1,2,56779,,3835,555,16911,1.22222,340,966,1,1,7,4350,5851,,174.25,597.2,1865,10,61,30433,4458,6718,180702,5946,8282,14627,2175,218,31762,12835,4269,14641,17457,7083,80858
1,0,18,,1,,1,,1,374,,,1364,,19,400,0,1,,0,,,30,283.125,874.5,6232.33,30261,7,7,5,1170,18,23,4279,9,5,3,31,93,64657,28,8,10,5
1,8,10,1.625,0,0,1,1,1,2596,,1613,1807,1615,1.22222,386,1618,1,2,7,2872,2439,44.2,141.667,,8711.5,0,120133,80695,171366,1308,27,23,9,56,38583,5746,16827,1957,1650,27,5273,14427,5585
1,3,15,2,0,1,1,2,1,127,,32185,802,6,4,368,2262,1,2,3,34009,31428,19.4,305.333,1040.75,2285.67,0,268,698,986,255,322,534,144,2310,1162,481,1022,130,25,7,445,104620,397
1,4,14,3,1,2,2,2,1,7783,,3302,839,15998,3,735,907,1,2,4,8535,1582,7,275.571,764,6742,180323,18,460,10004,178,16,5,96,714,4213,148903,672,275002,36,424,1796,721,67639
1,4,14,1.75,0,3,1,2,1,3228,,8362,318,6447,3,409,1889,1,3,4,11259,14299,23.1667,283.6,964.333,,15,77,3,2964,13,10933,7,1247,7101,421,117,1015,16,10583,4074,164,17029,13
1,17,1,1.64706,0,1,0,1,1,43134,,10685,112,93,0.111111,340,464,0,1,17,13409,10736,,112,,,10,2678,4140,12975,2857,5730,32079,22648,2906,23376,15759,1470,1144,20,1363,1513,3041,1539
1,6,12,2.5,0,2,0,2,1,16717,,13438,278,73955,1.85714,444,583,0,2,6,29128,11594,23.4,152.75,868.333,,0,28,6,1458,7145,70,3156,6815,22,16,18,48,1652,10,58,5538,1688,61679
1,18,0,2.22222,,1,,1,,,,24193,,31,0.0526316,0,686,,2,17,53196,7105,,,,,0,1085,280,2919,3949,121,1280,3228,1240,295,5677,1227,63,1479,8557,8628,229,2797
1,0,18,,1,,1,,1,28610,,,2124,,19,718,0,1,,0,,,24,233,979.167,5935.6,106,63,1354,69,149,2533,4559,1238,85673,6638,2700,1479,635,373,135,744,2312,94
1,0,18,,1,,1,,2,583,,,1103,,19,340,0,1,,0,,,31.25,105.2,985.5,3052.4,75,16,892,4546,1021,621,84,40,1366,1293,2325,1917,1656,18,4931,107,2013,11590
1,11,7,1.45455,1,0,1,1,1,80777,,8246,345,2229,0.666667,252,943,0,1,9,9708,7813,,69,1035,,27,608,1318,4221,4405,5254,1461,425,10139,2930,7444,12005,7962,38897,36894,2206,87017,1720
1,5,13,2.2,0,1,1,1,1,4351,,12446,2289,127,2.33333,425,1127,1,1,5,15425,13630,31.6667,200,946,6369.25,0,6563,12225,127,3525,268,4359,287,18,70,25,32,1216,12,37,22737,2649,7065
1,9,9,1.77778,1,1,2,2,1,125990,,5758,835,3342,1,624,763,1,2,8,15090,2752,31.5,156,562,3132,121090,1298,8591,1463,18,1382,359,18,34,24,8190,20233,1765,11365,7384,33092,1060,44
1,10,8,2.3,0,1,1,1,1,3132,,18002,3326,1826,0.818182,197,600,0,1,10,52056,66166,,87,,25995,0,1204,101,1505,41,7152,1476,11209,1788,3,24212,87,34326,107002,378313,4319,1368,10543
1,2,16,2.5,1,1,1,0,1,1276,,576,739,593,5.66667,391,451,2,1,2,1027,491,18,260.8,1151,2322.67,478,54,1967,208,37,19,15,5,7139,1668,40,185,1121,100,17669,4349,209814,7600
1,15,3,2.6,1,0,1,1,2,330,,10726,1644,923,0.25,163,190,1,2,15,28408,19546,61,264,,4607,13,1059,378,826,94,46,25,5870,2813,8732,24,2949,4077,1667,3,1548,44073,40372
1,14,4,1.57143,0,1,0,1,2,121923,,19474,284,71,0.333333,597,758,0,1,13,20038,43163,6,81,524.5,,18,852,4789,5672,31,1268,1350,462,1176,1328,1465,140,2537,219,1627,2742,1314,4546
1,3,15,1.33333,1,1,1,1,1,71835,,5822,1182,67,4,500,1288,1,0,3,5892,8433,19,126,1493.33,3194.75,394070,3568,60,26972,5331,664,36,1468,1071,580,5583,12804,34304,74,219,550,2613,10123
1,18,0,1.22222,,0,,1,,,,17850,,30,0.0526316,0,793,,1,14,26822,45812,,,,,1603,1211,3223,11456,23050,105,79241,9609,14603,9026,3842,10256,1432,32,4319,5509,6006,5706
1,15,3,2.73333,5,6,2,8,1,6962,,14568,840,50884,0.25,806,1024,2,2,15,28818,25286,,112,727,1682,0,245,5782,36,1278,7298,30079,80948,4243,88925,8761,3163,45808,4672,27205,105,1152,8795
1,5,13,1.2,0,1,1,1,1,836,,30596,2838,13,2.33333,515,1456,1,2,3,53205,79553,17.4,222.667,903.5,11444.3,25,1327,783,1638,1579,190,162,15,705,1431,98,7212,86,12004,7245,2872,75763,13151
1,14,4,1.85714,0,0,0,1,1,157769,,11114,14200,15,0.333333,302,866,0,1,14,14996,10927,14.5,,,28386,2,84488,357,123941,44527,11439,9051,139,13878,5916,11592,1153,4778,4113,953,1736,7125,9238
1,0,18,,1,,2,,1,2386,,,703,,19,753,0,1,,0,,,26.125,198.333,819.4,3878,2,2759,2787,1311,5817,5725,1403,637,3064,7066,2882,2184,5713,78052,1507,4110,64989,46256
1,7,11,3.42857,2,2,1,1,2,538,,11302,2837,108,1.5,656,862,0,2,7,39461,2497,16,253.333,968.667,9168.67,114161,3831,253,1067,2360,6326,6234,35672,1470,1710,8718,1027,197,40008,36876,165169,78055,21551
1,1,17,3,1,0,1,0,1,204880,,1183,1718,875,9,516,1524,1,1,1,2454,170,16.3333,176,1614,8397.67,2010,27,10,9,25,22,6,3,34,13,4152,24604,3855,3482,5008,38860,31977,80463
1,18,0,2.27778,,1,,1,,,,35418,,1989,0.0526316,0,419,,1,17,72314,16878,,,,,5,3134,2374,59,75,2904,12853,33298,5573,7252,9052,51694,2800,1624,1469,3842,10083,261
1,14,4,1.42857,1,1,1,1,1,322,,19458,383,1246,0.333333,465,1503,1,3,13,20423,24625,21,125,1262,,5337,378,1226,1261,1607,1234,293,1282,190,848,399,61,2646,317,1247,3311,5398,70227
1,11,7,8.63636,1,7,2,10,3,31685,,11121,8330,35,0.666667,280,871,1,0,11,36967,8456,,,535,11448.4,205,307,20,24232,5700,4676,29,4401,7235,1451,7070,1460,6860,25770,178641,1765,83439,82220
1,18,0,2.27778,,0,,1,,,,11623,,19,0.0526316,0,1239,,2,17,20920,3575,,,,,0,4159,45,259,402,2147,23,7702,1013,1232,7165,10294,4286,17623,1216,11895,47780,48862
1,0,18,,1,,3,,2,133161,,,1572,,19,495,0,1,,0,,,11,261.333,805,5080.25,18460,1730,6,8,1103,1408,8,11743,155,5442,4254,30640,28724,7670,3,52486,37643,18969
1,16,2,2.0625,1,1,0,2,1,2244,,52008,2224,313,0.176471,322,1093,1,2,15,65137,65180,,93,,4354,0,12912,1295,1994,1109,33,1230,4420,2902,1389,146,132,1401,114,713,290,309,15248
1,10,8,1.7,2,2,3,2,2,22254,,4151,609,11983,0.818182,1203,1897,0,1,10,7773,5858,60,366,530.8,1793,13,1009,1234,3072,3112,45988,13245,671,2109,40,4,5421,439,51,27,820,11222,327245
1,1,17,2,1,3,2,0,2,31933,,979,1644,29,9,629,483,1,0,1,1776,181,19.6667,262.571,1103.67,5686.5,12,28483,371,8,23,16,167,9576,1718,18821,11526,5599,35,13,1575,11326,16,50078
1,0,18,,0,,1,,1,235256,,,3961,,19,247,0,1,,0,,,13.75,416,538,6489,9,6,4,8,3,4,8,5,103684,24,3,10,6,6,15,7,6,4115
1,0,18,,1,,1,,1,39,,,824,,19,572,0,1,,0,,,13.3333,212,997.571,2447.33,185860,934,509,355,1844,2074,22,811,1032,3256,107,1253,2422,593,46,2909,2120,635
1,13,5,2.61538,0,1,0,1,1,741,,23264,63,80,0.428571,212,455,0,1,13,45283,23979,63,,,,0,1131,290,72,953,20515,124,2693,4082,1541,3272,19943,21482,5945,74,55,1320,10093
1,17,1,1.35294,3,0,0,0,1,3446,,5016,63,257,0.111111,444,941,1,2,14,8053,6844,63,,,,3,5631,1220,2838,271,1530,5603,4587,4190,2828,1330,298,5437,1975,3975,1134,3446,1021
1,13,5,2.53846,1,2,1,2,1,17762,,16825,693,7490,0.428571,230,392,1,1,12,44909,26929,24.5,178,,3061,0,25872,30032,11,1796,12337,17737,28,1138,20495,934,7701,60226,23011,132698,28942,170127,92868
1,17,1,1.64706,2,1,0,1,1,1200,,30085,108,5142,0.111111,653,1067,0,1,17,39621,36218,,108,,,317,2723,2783,30868,1200,7022,11272,3101,10569,36923,23318,16256,12757,7249,5787,3737,8483,219
1,7,11,1.85714,2,3,3,1,1,99212,,19916,2105,57,1.5,1042,1572,2,3,7,22048,20501,47,264.75,1028.4,16902,52598,5707,11090,305,3926,1462,378,4616,27,2146,2971,8353,6451,15239,41822,31,12839,16082
1,6,12,1,1,1,1,1,1,107060,,9558,2293,148,1.85714,444,473,0,0,5,9840,13025,35,218.5,898.667,4058.17,0,1301,364,813,2898,11,9008,354,1365,1000,6964,541,1471,1258,1726,30,2425,224
1,0,18,,1,,1,,1,54070,,,2092,,19,335,0,2,,0,,,39.6,181.8,841.5,5809.5,3,7463,1316,11650,8,18,1361,27052,1760,85,12944,62,14070,11805,40027,73435,18787,37174
1,2,16,0.5,1,1,1,1,1,32530,,146,1750,2928,5.66667,319,342,1,1,1,146,,16.8333,199.333,771.333,6248.5,14,830,491,5,6,93,1462,57,3,752,3,18,34,1437,21,39,22,5808
1,4,14,3,1,3,1,1,1,17,,18609,878,25,3,294,631,1,1,4,43396,27867,24.6667,147,847,2647,53795,20163,372,6754,254,9793,3257,4366,1167,78,18,32848,53483,260875,13,131063,186,1474
1,17,1,1.52941,0,0,0,0,1,4281,,4723,30,12,0.111111,218,556,0,1,16,6808,3773,30,,,,98,1663,8841,8306,9147,669,5072,659,3622,25357,32978,3434,1168,1945,1229,192,723,2081
1,5,13,2.4,2,1,3,1,2,473,,25440,924,6528,2.33333,402,506,1,1,5,73354,56508,16,280.75,1341.5,8110,0,8474,9976,92,2715,27332,21709,112628,8434,10286,1127,16137,9681,11878,23,51603,50149,40345
1,15,3,1.66667,1,0,1,0,1,12794,,6933,68,3285,0.25,324,1371,0,1,15,9984,9333,59,73,,,0,220,266,1143,157,2644,1243,7537,2732,364,888,30131,3309,1104,1239,462,7299,10787
1,18,0,2.55556,,1,,1,,,,17199,,21730,0.0526316,0,382,,2,17,41949,40497,,,,,0,364,6763,564,13009,42,991,67,639,660,1985,807,2135,1523,993,34140,1549,1901
1,18,0,1.94444,,0,,1,,,,27772,,7,0.0526316,0,1841,,2,16,47115,35157,,,,,0,1604,732,134,915,150,4287,1259,53,1175,340,2422,2256,2116,322,2555,1019,8085
1,0,18,,1,,1,,1,2378,,,1829,,19,247,0,1,,0,,,19.5,288.4,1075.17,4998.2,0,25,2833,133,3027,1114,5890,21,27,3017,14,2719,2746,45,1338,34,15977,5887
1,0,18,,1,,1,,1,1527,,,1053,,19,722,0,1,,0,,,32,188.75,982.5,3706.33,17,1165,6,9,6,83,204,23,14,1127,10,593,9,201,623,241,2046,27391
1,14,4,2,1,1,1,1,1,1064,,25625,131,246,0.333333,576,1778,0,1,14,44337,24855,,131,,,10,181,613,9000,1078,168,7,6258,1149,2743,7,78,1446,1289,35729,49418,34548,224389
1,0,18,,1,,1,,1,2153,,,248,,19,377,0,0,,0,,,26.6,177.667,732.6,,0,5,3,5,12,3,4,3,4,126,5327,6,3,4,3,4,28759,5
1,17,1,2,0,1,0,2,1,153,,29882,,91,0.111111,253,403,1,2,16,44505,37635,,,,,11,30180,6330,92865,39766,24,6856,56,25360,10105,41,8446,1540,90,10002,2,10022,49
1,0,18,,1,,1,,1,29,,,445,,19,712,0,2,,0,,,18.5,160.286,567,1993.5,33,190,2949,663,89,10,17,42,164,319,282,923,2559,3223,214,47854,9564,31363
1,13,5,1.76923,1,2,1,2,1,65113,,35390,6763,186,0.428571,547,633,0,1,13,49983,49552,,287,797,16222,0,13673,6657,76,13433,17218,53991,1701,9949,4309,2801,12905,354,3,195,66,4256,3781
1,11,7,1.36364,0,0,0,1,1,45,,8496,539,6062,0.666667,444,394,1,2,10,13489,12256,18.6667,385,1396,,21,28,992,3742,515,2034,785,293,308,245,1460,676,5660,32340,291,10,7181,14341
1,8,10,1.625,1,1,1,0,1,1658,,25724,578,167,1.22222,577,924,0,2,8,29473,35530,17,216,,2325,55,229,56336,981,2815,1466,49271,1522,5,15521,243,19954,49686,495,43424,61897,7475,9672
1,11,7,0.909091,0,0,1,1,1,123939,,3145,1003,37698,0.666667,241,461,0,1,9,3309,2948,24,354,492,3052,22,1555,2894,8521,11,1303,14569,748,3688,1333,8616,57,1536,5682,1300,35,36,23771
1,17,1,2.70588,0,0,0,1,1,1511046,,9645,2025,2696,0.111111,1725,924,0,1,17,24599,10005,,,,2025,36441,2680,91,15777,268580,76,285,91,71,1125,498,161,2687,1232,448,690,3432,2712
1,16,2,1.5625,0,2,0,2,1,16337,,18035,166,5955,0.176471,596,752,0,0,16,32225,23605,,166,,,44208,210631,189883,10109,1488,5911,24039,251200,4013,32782,24896,78892,10025,20133,30433,7080,11640,1235
1,10,8,2,2,3,1,4,2,175732,,12676,829,6547,0.818182,779,884,2,1,9,32616,35281,35.5,226,451,2416,15696,203,1638,1197,56,604,8145,37106,85343,169642,60,1591,56442,13803,91,7442,72,1178
1,3,15,4.33333,4,1,5,0,3,3149,,17324,7111,6,4,340,1070,0,0,3,41027,11025,54,196,644.5,14777.4,14,9,97,51,6,8,13,4,1,1162,7572,7,135,2105,1565,9940,221868,828493
1,1,17,2,3,0,2,0,1,39175,,14671,3656,14,9,915,1177,2,0,1,15460,15460,38.2,228,1190,9779,0,58,324,80,847,68,402,1662,1271,59,1024,25039,1521,423,179,133,16,41777
1,8,10,1.75,6,2,11,3,2,1907,,24086,3536,18940,1.22222,493,1184,1,1,8,26019,36142,,320,1255,5735.6,20130,188538,66,1439,17,36149,144,1006,52110,221836,4200,1178,12993,4523,4401,171140,155405,302526
1,0,18,,1,,1,,2,35,,,4014,,19,465,0,1,,0,,,12.75,201.667,751.333,13745.6,2976,1018,489,246,2101,23417,14345,47910,34923,6167,3302,4374,10,10,9,181337,409,63013
1,1,17,3,3,6,4,0,2,537,,6267,4731,58,9,310,1463,1,0,1,12369,3993,24.5,248,981.571,14551,89222,70564,36057,50776,7292,28759,19997,5637,2834,4726,10160,2115,19388,20949,4844,193041,221715,149995
1,17,1,1.82353,0,1,0,2,1,11,,14276,181,26,0.111111,344,1460,3,2,16,39646,27930,,181,,,23,1672,61,1346,24,71,1205,381,156,2951,52,3931,2538,10304,1229,101,42,13318
1,0,18,,4,,4,,2,7,,,375,,19,604,0,1,,0,,,27.6667,94.5,910.167,,431980,7,1179,339,133,7264,2802,6796,22,1189,126,359,1000,771,692,424,3121,1148
1,1,17,2,1,5,1,0,1,24828,,2776,1819,17,9,598,1977,1,4,1,5314,237,6,185.4,955.429,11645.5,5,7,306,53,198,47,116,946,54,2707,30,243,266,49,9591,120702,5707,304091
1,3,15,1,1,1,2,0,2,34463,,5190,990,44204,4,530,2201,1,2,2,7067,,19.5,205.75,959.75,3369.33,177072,18,23,454,2805,9,2363,99259,18,109,2,10,5505,4981,6652,4893,225861,19785
1,14,4,3.64286,2,2,2,3,2,9,,39430,721,-22946,0.333333,165,152,1,1,14,89406,58929,,236,883,,0,8485,3258,1039,85,5837,2675,5893,325,5380,5877,3176,5301,339,4031,1663,31501,111250
1,11,7,2.72727,0,0,0,0,1,160282,,16014,509,52,0.666667,579,1371,0,1,11,39322,44939,22.3333,287,627,2295,0,5753,49,458,137033,723,16,67032,4894,65903,2421,186480,897,3887,11943,423,1061,4799
1,11,7,1.72727,0,1,0,2,1,12,,31190,1714,21667,0.666667,333,2863,1,3,9,36899,30562,16.6667,113,779.5,10276,16,1876,14387,32993,41404,177227,106715,1996,7105,16,1044,15864,237,1012,2976,6,6145,112660
1,5,13,2.4,11,5,29,6,2,107912,,6097,11094,182,2.33333,200,538,2,1,5,8520,4925,48,258.8,922.333,35028,0,40004,4,30933,53505,3164,13172,5426,1,422,11,797,56,2717,14,4126,699,70215
1,1,17,3,2,5,1,0,2,165925,,5304,968,33,9,305,228,0,1,1,6653,2883,16.6,230.333,807.8,2910,7,225,35997,3,4,9,5254,28,14,95,1896,5,6,7,22,1,11213,965
1,18,0,2.38889,,1,,1,,,,24025,,45,0.0526316,0,923,,1,18,40681,42995,,,,,1517,15610,7149,197,4217,9170,8682,5769,5152,2756,127,4236,2012,67124,677,795,10469,138
1,0,18,,1,,1,,2,7232,,,1281,,19,415,0,2,,0,,,31.375,317.333,833,3502.33,0,80631,2821,95,194,129,8389,731,8595,2894,1476,682,7155,39046,34,3093,151548,98426
1,2,16,1.5,1,3,2,2,1,126550,,105555,2534,20,5.66667,912,714,1,1,2,134293,76817,25,155.667,689.667,6317.5,12,36,259,15,1331,29,1521,1174,316,1242,177,571,174,323,555,832,187,2385
1,18,0,1.5,,0,,0,,,,21254,,18249,0.0526316,0,1829,,1,15,30076,32757,,,,,16,7777,10010,1289,20254,20144,1169,41745,327,51711,28839,29050,25289,19016,15912,21118,11558,96442
1,18,0,2.11111,,0,,1,,,,23168,,16,0.0526316,0,511,,6,17,26846,38170,,,,,0,11252,1424,228,1443,1267,13234,5403,7213,1570,2926,915,2030,1402,1382,827,6268,47
1,17,1,2,0,2,0,2,1,28387,,36945,160,20861,0.111111,98,813,0,1,15,48219,21205,,160,,,0,10146,2342,5151,6009,1022,20262,4399,1177,645,16829,1676,9878,4,85,1383,36521,7820
1,3,15,2.33333,1,3,2,4,1,211619,,2287,5785,3384,4,578,1231,0,3,3,6688,353,20.5,182.4,641.667,16779.2,436465,60359,26,3,4596,4112,15,7331,1464,547,97,510,1576,148,121163,8365,193151,4144
1,11,7,1.18182,1,0,1,1,2,17,,16571,432,38161,0.666667,340,410,3,3,8,27718,11977,27.25,229,1341.5,,10273,41,8274,10118,63308,17656,2624,14,85,30,4024,209,12,17,17129,248944,3321,5646
1,18,0,1.94444,,0,,1,,,,25220,,41525,0.0526316,0,430,,1,18,40686,26458,,,,,0,4197,4682,1486,14292,34419,5941,44588,71990,17256,61973,122422,240494,47642,9968,1224,7389,34271
1,17,1,2.29412,0,2,0,4,1,1374964,,39285,22897,632,0.111111,180,383,0,1,17,80561,36527,,,,22897,58637,1705,15769,268,52,2227,218,1056,10346,25740,1986,8228,16088,42069,2149,24492,17490,161415
1,15,3,1.66667,0,1,0,1,1,539,,15780,56,59299,0.25,1093,1393,0,1,11,52027,31100,56,,,,0,26,200135,16486,3083,12807,3588,21800,436,34035,1154,6306,41650,11950,26922,12587,63834,119896
1,17,1,1.58824,0,0,0,1,1,11,,9186,46,109,0.111111,86,1695,2,2,17,12832,13037,46,,,,4,4416,3862,3314,23,8513,8393,6002,8686,1526,12364,123,3897,11,2327,31519,1107,38453
1,0,18,,2,,2,,2,41633,,,1020,,19,1660,0,1,,0,,,13.5,273,891.429,2199.8,15,35,13,11,9301,538,784,43,1095,32,1117,609,5,14,527,12,311,1745
1,18,0,2.5,,0,,1,,,,56901,,16,0.0526316,0,850,,3,17,111933,34339,,,,,217,2806,1179,511,2456,8961,9809,28864,4537,11318,1162,82,7227,154,2827,30114,24,1709
1,17,1,1.76471,0,1,0,1,1,1408,,39469,90,26709,0.111111,562,616,1,1,17,77030,63038,,90,,,0,14520,537,1408,822,8872,4319,18385,13103,5793,2745,10304,29283,21664,35373,15937,1836,7491
1,17,1,1.64706,0,1,0,1,1,185,,3445,106,61,0.111111,78,610,0,0,17,4796,4680,,106,,,30,6265,917,185,28656,46141,10098,7214,17096,4348,7613,3841,15769,31726,29157,14277,110673,252
1,17,1,2.52941,0,0,0,1,1,976,,21381,11,18,0.111111,1306,1115,0,3,17,45857,28498,11,,,,201,21052,144,149,7510,15655,1327,6956,1553,4939,3550,2917,5957,12981,4259,4156,24437,670208
1,18,0,3.16667,,1,,2,,,,39950,,7,0.0526316,0,687,,3,18,79091,38302,,,,,3,5953,2633,5791,2782,4357,11697,2415,1797,5424,5045,13843,10167,1191,565,14121,8113,16153
1,5,13,2.2,1,1,1,1,1,395,,7620,946,4143,2.33333,828,1252,0,1,5,14107,,17.3333,178.8,1153.67,3945.5,0,31,133,48,2271,4354,3051,279,174,1522,1485,1746,13621,119,6522,2712,1230,2110
1,0,18,,1,,1,,1,61,,,709,,19,220,0,1,,0,,,30.75,211.6,851.4,2207,6,4,17,258,2625,126,1277,6,14,1424,187077,138,178,20122,95170,18272,8634,1446
1,14,4,2.42857,0,1,0,1,1,148825,,13396,701,27140,0.333333,494,579,1,1,14,20163,18992,,134,,2403,0,1724,135,6655,288,1091,7379,4622,38711,24825,39919,26690,161055,339471,18886,940,60489,95270
1,18,0,1.72222,,0,,1,,,,76208,,105,0.0526316,0,2310,,1,17,118885,104293,,,,,0,1289,8432,1516,5917,2600,4626,5810,19852,17446,26,153,1306,2836,8536,139,8728,18398
1,6,12,1.16667,1,1,1,1,1,35123,,6245,1987,140017,1.85714,526,627,0,0,6,9133,3817,6,176,1026.5,3909.2,0,20,11,3179,1642,51642,50067,16403,68866,47931,113036,10,22240,98888,144630,117247,50370,74860
1,2,16,1.5,1,1,1,0,1,8610,,147,800,35203,5.66667,663,1177,1,1,2,158,135,28.8,159.167,916,3291,3,105,3878,32,7,15,36,33,52,31,836,1534,7,15159,37,3640,44970,10
1,13,5,1.61538,2,1,2,1,1,22866,,24522,338,62843,0.428571,376,1158,0,1,11,55069,33439,,308,458,,7,1663,43190,13036,29,60444,52,4140,304,34289,89211,171415,78,58713,3503,100792,132057,60463
1,17,1,2.11765,0,1,0,1,1,9,,20740,122,36,0.111111,428,808,1,1,17,41260,35848,,122,,,21762,14262,6059,15963,2381,26226,9,14155,175,41,6844,27794,18728,15982,179,6654,67674,42223
1,7,11,2,1,2,1,1,1,61034,,18065,5030,15630,1.5,280,853,1,1,7,61001,3916,66,171.667,1024.25,16884,4,1391,53224,9731,61879,9,89,6,6071,4,12,2514,5954,13151,4,41449,30183,390204
1,4,14,2.25,0,1,1,0,1,43,,23775,368,4796,3,325,3577,1,3,4,61931,87018,27.6667,235,800.667,1648,0,67713,73105,25,1156,45,6362,9552,97,10076,11,76,1241,23,1212,3033,211888,25732
1,0,18,,1,,2,,1,21276,,,7799,,19,239,0,1,,0,,,22,,873.875,16669.4,1107,38972,8435,11,4,1810,1348,13,1107,1600,4862,51384,30332,7185,72177,7,6,22796
1,5,13,2,2,2,2,2,2,2553,,5587,1038,11,2.33333,545,833,1,1,5,12092,8109,18.5,192.667,924.667,3664,82,4,1,259,3,305,504,5,95,5,261,22,33305,21220,17767,71476,17667,2890
1,1,17,0,2,1,2,0,1,111616,,,1083,,9,966,838,2,3,0,,,22.8,209,676.667,3452.75,20,12751,67081,224804,53675,71349,136,3206,17,22,1160,1338,3131,34274,1562,1666,40397,18413
1,18,0,2.66667,,1,,1,,,,38968,,21,0.0526316,0,365,,2,18,56557,60227,,,,,3,7321,12984,10039,10471,5462,495,6665,97807,39032,4481,3536,6263,10010,34767,23006,20615,24023
1,17,1,2.05882,4,3,0,4,2,1687,,10129,291,204,0.111111,427,795,0,1,16,32115,12055,,291,,,0,93427,1233,170,2600,5741,7377,1875,44652,7975,9926,13550,10129,7012,1687,132563,178477,87830
1,8,10,1.375,1,2,1,2,1,31179,,8201,688,65687,1.22222,461,1290,1,0,8,16073,15890,54,229.5,466,2490.5,33134,1297,37409,58,9665,1534,5970,12868,86967,3876,8485,47,24,191932,196,1403,10051,2395
1,17,1,1.47059,2,1,0,1,1,93411,,14367,70,6041,0.111111,189,927,0,1,16,21646,18385,,70,,,68,129733,4474,15909,19895,1659,1429,1089,18721,22106,24141,3069,29845,138586,92324,72012,89104,12825
1,0,18,,1,,2,,1,14,,,609,,19,485,0,3,,0,,,31.8571,250.875,1517,3611.5,117691,80,63,4,3244,5,226128,34376,45,6,54,41,15,5496,1036,1998,39789,37
1,5,13,1.8,1,3,3,2,1,303717,,5783,3581,25362,2.33333,509,667,1,1,5,10659,7954,4.33333,286.667,558.5,10246,7,145,1020,3,41,1596,2107,3618,108677,259021,223,32131,34166,21376,11,9,116372,94935
1,11,7,5.63636,5,16,12,12,2,154656,,9608,27344,24,0.666667,209,462,1,1,11,26530,19980,28,,1054,47317.8,3269,1402,4337,1196,31,23190,114,4070,30070,37661,99216,4681,7271,10001,173973,8736,617595,589032
