#churn_class_label,num_questions,num_answers,num_answers_recvd,a_score,q_score,a_score_stddev,q_score_stddev,relative_rank_pos,answering_speed,mean_rep_co_answerers,mean_rep_answerers,mean_rep_questioner,time_for_first_ans,a_q_ratio,a_post_length,q_post_length,a_comments,q_comments,num_q_answered,mean_max_rep_answerer,mean_accepted_answerer_rep,qrep1,qrep2,qrep3,qrep4,gap1,gap2,gap3,gap4
-1,4,0,1.75,,1,,2,,,,25535,,52,0.2,0,248,,1,4,30612,29021,,,,,12,186952,17396,1727
-1,2,2,2.5,1,2,0,0,2,308267,,22856,38,2,1,1812,2144,0,5,2,35435,,37.5,,,,32,58,71,3909
-1,4,0,3.5,,2,,1,,,,22655,,391,0.2,0,1642,,2,4,69546,41517,,,,,0,18625,430930,123380
-1,0,4,,0,,0,,2,250970,,,2245,,5,417,0,1,,0,,,30,,,8890,10,10,21,17
-1,4,0,1.5,,0,,0,,,,1673,,602,0.2,0,661,,0,4,1923,1790,,,,,214686,88614,6271,1202
-1,4,0,1.25,,1,,1,,,,23573,,1836,0.2,0,2244,,2,4,39581,49020,,,,,348372,7530,327128,91905
-1,4,0,1.75,,1,,0,,,,2795,,677,0.2,0,2990,,0,4,4417,4417,,,,,1,26041,21743,1264
-1,4,0,2.5,,1,,1,,,,11165,,44,0.2,0,603,,2,3,36244,4375,,,,,4566,4200,4094,45658
-1,4,0,1.5,,0,,0,,,,21425,,34,0.2,0,840,,1,4,32762,10697,,,,,8,525,1534,719
-1,4,0,1.75,,1,,1,,,,9793,,88,0.2,0,1415,,1,4,15753,789,,,,,0,97513,242,8283
-1,1,3,1,2,1,2,0,2,1781,,10697,39,34886,2,191,470,1,0,1,10697,10697,19.5,79,,,33,21,33,92316
-1,0,4,,9,,8,,3,11065,,,2198,,5,803,0,1,,0,,,,,1463,2442.67,5511,52129,67,94
-1,0,4,,1,,1,,2,223,,,857,,5,465,0,0,,0,,,5,82,604,2736,17,44314,15111,7049
-1,0,4,,2,,1,,3,22,,,3709,,5,479,0,1,,0,,,62,,729,13317,88,127,1579,8509
-1,4,0,0.75,,1,,1,,,,1216,,33330,0.2,0,469,,0,3,1216,1129,,,,,5,14405,2605,4493
-1,0,4,,1,,1,,2,45308,,,4421,,5,1031,0,0,,0,,,23.5,,504,17134,7,93,73,259014
-1,2,2,1.5,1,1,0,0,1,31463,,30133,447,5,1,1890,2013,0,0,2,30241,30026,,390,503,,8,2445,668,1446
-1,0,4,,1,,1,,1,93877,,,1728,,5,292,0,0,,0,,,,193,866,2926,59116,1100,18848,51693
-1,1,3,1,0,1,0,0,1,415491,,298811,2275,13,2,538,1222,0,0,1,298811,298811,11,,704,6110,0,255,10,44665
-1,3,1,2,0,3,0,2,1,108,,33057,2219,16,0.5,223,217,0,0,3,53358,53358,,,,2219,0,81,1635,3313
-1,0,4,,0,,0,,2,263,,,687,,5,805,0,2,,0,,,61.5,74,,2552,582160,10,49,301
-1,1,3,0,1,2,0,0,1,12,,,534,,2,285,3080,1,4,0,,,,98,1407,,10,51,372,16
-1,3,1,3.33333,3,3,0,1,2,5,,19911,1130,102218,0.5,264,1524,1,0,3,41301,61908,,,1130,,145748,915,2701,51909
-1,4,0,2.25,,1,,1,,,,32658,,150,0.2,0,891,,0,4,61826,58292,,,,,12,84923,136827,8607
-1,3,1,4.33333,0,1,0,1,1,16,,8082,29,56,0.5,266,574,2,1,3,19892,16222,29,,,,211875,29,1278,63365
-1,0,4,,1,,1,,1,3247,,,1746,,5,418,0,0,,0,,,3,,911.5,5159,1192,5,6,4257
-1,1,3,1,1,2,1,0,1,158578,,535,64,3,2,529,801,0,0,1,535,535,37,118,,,320872,380006,13,36455
-1,1,3,1,2,0,1,0,1,21,,5006,6377,4,2,282,879,0,0,1,5006,,,,645,9242.5,34,2672,901,16
-1,1,3,1,0,1,0,0,1,196,,4959,218,6,2,1246,713,2,0,1,4959,4959,4.5,,644,,142915,120978,1371,174
-1,3,1,2,0,1,0,0,1,53,,3205,1,28430,0.5,1122,1268,2,5,3,9320,,1,,,,20,10117,109,3108
-1,4,0,1.5,,1,,1,,,,10384,,13,0.2,0,875,,2,4,14904,,,,,,0,2072,1089,275
-1,1,3,3,1,4,1,0,2,164483,,19565,35923,4,2,512,2110,1,0,1,53178,3257,,316,,53726.5,1008,228996,67875,314293
-1,3,1,1.66667,2,1,0,1,2,410,,1586,1108,354,0.5,788,306,0,0,3,1974,1974,,,1108,,7,1013,7118,410
-1,0,4,,3,,3,,2,418,,,1773,,5,1074,0,1,,0,,,,195,768,5361,251971,1141,32,381
-1,4,0,3,,1,,1,,,,39650,,4,0.2,0,757,,2,4,69226,27333,,,,,13,19780,3152,26236
-1,2,2,1.5,1,2,0,0,2,40,,15357,129,83,1,367,975,1,5,2,20783,20783,1,256,,,18,1327,70630,1338
-1,0,4,,14,,14,,4,26849,,,11411,,5,747,0,1,,0,,,,,601,15013.7,24,24,102306,22
-1,3,1,2.33333,0,1,0,1,1,125,,75621,2677,8,0.5,155,809,0,3,3,84165,84165,,,,2677,0,113,289,260472
-1,4,0,1.25,,0,,0,,,,26368,,67,0.2,0,1496,,2,3,47110,68545,,,,,2,65678,3330,375
-1,1,3,1,0,0,0,0,1,66947,,2505,559,151,2,1635,1520,1,0,1,2505,2505,,248,1181,,0,49035,18744,46120
-1,0,4,,1,,1,,1,119043,,,1863,,5,1011,0,1,,0,,,,,860.5,2864.5,62173,4349,123225,55165
-1,4,0,1.5,,1,,1,,,,71349,,6,0.2,0,1435,,1,4,73402,87789,,,,,0,14301,239682,25501
-1,4,0,2.75,,0,,0,,,,7145,,13,0.2,0,792,,1,4,20212,20212,,,,,11,4255,5775,1573
-1,4,0,3.5,,0,,0,,,,11104,,9,0.2,0,356,,2,4,49688,,,,,,130828,27544,13126,11170
-1,0,4,,1,,0,,1,68,,,1661,,5,442,0,2,,0,,,32.5,141,,6438,1633,1314,19,1404
-1,0,4,,2,,1,,2,191,,,2806,,5,804,0,1,,0,,,1,376,1111,9735,110879,1276,15872,7146
-1,2,2,3,0,0,0,0,1,100,,3886,62,4,1,488,726,2,0,2,8257,664,40,84,,,7,141,11654,32704
-1,0,4,,2,,2,,1,23797,,,462,,5,362,0,1,,0,,,,283.5,640,,0,24195,4110,32
-1,1,3,2,3,1,2,0,3,172,,408,327,108,2,1059,1065,1,0,1,725,725,,228,524,,15,54,615,823
-1,1,3,3,2,2,2,0,3,29981,,11662,4969,30,2,405,444,0,2,1,32451,32451,,,529.5,13847,310,8733,38750,1317
-1,1,3,1,2,4,3,0,3,9874,,139408,20476,22,2,177,1278,1,1,1,139408,139408,,,1478.5,58472,0,452025,110514,232
-1,4,0,1.75,,1,,1,,,,22783,,48,0.2,0,495,,3,4,25725,,,,,,10,92,2740,37528
-1,0,4,,0,,0,,1,179984,,,8853,,5,347,0,0,,0,,,,,688,11574.3,13422,99191,16,197
-1,3,1,2,0,0,0,0,1,1504,,13051,37,15,0.5,1339,2529,0,2,3,33617,10778,37,,,,138536,174541,1504,94522
-1,4,0,1.25,,1,,0,,,,15843,,421,0.2,0,869,,1,4,24456,13806,,,,,11,14656,51344,92
-1,4,0,1,,-1,,3,,,,1823,,5,0.2,0,581,,2,4,1823,355,,,,,10,21,22981,12893
-1,3,1,2.33333,1,3,0,3,1,540,,13765,120,92,0.5,802,936,0,1,3,25344,25344,,120,,,11,21,26639,540
-1,3,1,0.666667,0,0,0,0,1,1569,,41,1,806,0.5,276,1700,0,1,2,41,,1,,,,74,1515,8568,1569
-1,3,1,2.33333,3,4,0,2,2,2008,,11998,4224,12,0.5,443,264,0,1,3,20597,7684,,,,4224,1122,43,53,20
-1,4,0,2.25,,9,,11,,,,5223,,103,0.2,0,425,,0,4,8606,7747,,,,,0,811,417,1176
-1,2,2,2,1,0,0,0,2,4231,,513,51,811,1,835,1013,1,2,2,974,51,51,,,,27497,1378,5704,32851
-1,0,4,,1,,1,,1,6,,,2195,,5,431,0,1,,0,,,,247,1534,6750,208410,418,441,3803
-1,4,0,1.25,,0,,0,,,,4319,,157,0.2,0,1321,,0,4,4505,5114,,,,,4312,11484,23925,89826
-1,0,4,,0,,0,,1,8,,,761,,5,158,0,0,,0,,,,,760.5,,0,970,1950,7
-1,0,4,,2,,2,,1,168589,,,122,,5,353,0,0,,0,,,15.5,335,,,1,50014,2086,324
-1,2,2,1,0,2,0,0,1,15206,,922,177,7907,1,1059,899,0,0,2,922,922,,177,,,59202,123,2437,13178
-1,4,0,2.75,,1,,0,,,,21687,,12,0.2,0,892,,1,4,60571,6026,,,,,10,6111,1488,14561
-1,3,1,1.66667,0,1,0,1,1,11,,111023,699,70,0.5,83,662,3,0,3,112239,112239,,,699,,90825,49984,93886,4444
-1,4,0,0.75,,1,,0,,,,382,,7154,0.2,0,5349,,0,3,382,345,,,,,18,2034,7950,3116
-1,2,2,0.5,1,0,0,0,1,7,,201196,254,3,1,427,2318,1,0,1,201196,201196,,253.5,,,158201,13185,1238,1243
-1,3,1,1,0,0,0,0,1,4,,1959,6,76,0.5,226,407,0,1,3,1959,1959,6,,,,0,1023833,4257,61
-1,4,0,1.5,,1,,0,,,,3734,,251,0.2,0,450,,0,4,4705,5210,,,,,395568,39683,10198,3970
-1,4,0,2.5,,2,,2,,,,24269,,8,0.2,0,2162,,1,3,50024,37533,,,,,0,181441,109655,84925
-1,4,0,2.25,,2,,2,,,,33014,,8,0.2,0,444,,1,4,69301,19340,,,,,19796,70453,1364,4386
-1,3,1,3,1,4,0,6,1,24,,6542,7258,17,0.5,323,919,0,0,3,12606,11669,,,,7258,2,88930,8309,24
-1,4,0,2,,2,,2,,,,18504,,17,0.2,0,472,,0,4,25123,18800,,,,,0,118,10011,27259
-1,4,0,2.5,,1,,0,,,,18702,,101,0.2,0,525,,1,4,50740,3280,,,,,0,4613,6908,3128
-1,4,0,2.75,,-2,,2,,,,47028,,13,0.2,0,246,,2,4,99541,,,,,,66273,5895,4317,17301
-1,0,4,,1,,1,,1,32,,,329,,5,929,0,1,,0,,,,143.667,886,,204102,25,14,23
-1,3,1,0.666667,1,1,0,0,1,2404,,24781,810,786,0.5,630,763,0,3,2,24781,24781,,,810,,10,11591,6982,182
-1,0,4,,3,,3,,2,24,,,2492,,5,843,0,1,,0,,,,,832,4152,8,72,35,13
-1,3,1,2.66667,-1,1,0,0,1,5,,17081,23,6,0.5,841,3673,3,2,3,35688,12714,23,,,,1058,5911,36043,9967
-1,4,0,1.5,,2,,1,,,,6147,,192,0.2,0,704,,1,4,10015,,,,,,9,285,9256,10553
-1,4,0,5,,1,,2,,,,15027,,57,0.2,0,464,,3,4,49610,40817,,,,,0,2283,35,427
-1,4,0,0.75,,1,,1,,,,28305,,18,0.2,0,3968,,1,3,28305,,,,,,38,1174,3033,4343
-1,0,4,,1,,1,,1,38258,,,3564,,5,644,0,1,,0,,,27.5,,1070,13130,361859,13,30185,35862
-1,2,2,5,1,1,0,0,1,297973,,16688,800,4,1,759,583,0,1,2,31803,21239,,440,1160,,111006,10,41681,722
-1,2,2,1,1,1,0,0,1,2653,,14115,228,8,1,514,955,0,0,2,14115,14115,36,419,,,44,19,15541,2860
-1,0,4,,1,,1,,2,264,,,438,,5,488,0,1,,0,,,1,412,669,,19,253,26,53
-1,0,4,,1,,2,,1,470422,,,1089,,5,849,0,0,,0,,,,361,795,2403,44743,169090,26508,4521
-1,0,4,,0,,0,,1,1046776,,,4205,,5,1229,0,0,,0,,,61,,,6277,36,18,20560,20
-1,3,1,2,3,1,0,1,1,95,,9334,1333,37,0.5,217,923,0,4,3,15490,,,,1333,,197035,15363,34759,27413
-1,2,2,4,0,6,0,4,1,14115,,6710,1613,29,1,614,1711,0,3,2,20518,2036,,162,,3063,20540,2804,105,7045
-1,4,0,2.5,,0,,0,,,,5071,,26,0.2,0,569,,1,4,12037,6653,,,,,0,504,4221,915
-1,1,3,1,0,0,0,0,1,90260,,2346,67,274,2,1010,1031,0,0,1,2346,2346,13,176,,,7,92187,1255,1693
-1,3,1,3.66667,16,1,0,1,2,349,,5409,5025,7177,0.5,156,454,0,0,3,10285,13415,,,,5025,160482,230613,1729,106749
-1,0,4,,2,,0,,2,115,,,3541,,5,381,0,2,,0,,,,395,887,6440,9,2762,18634,1425
-1,4,0,3.75,,2,,1,,,,49244,,4,0.2,0,629,,1,4,118381,86286,,,,,14,18564,105551,536242
-1,4,0,0.75,,0,,1,,,,3458,,8170,0.2,0,763,,1,3,3458,,,,,,15,3939,1510,1677
-1,4,0,1.75,,0,,0,,,,127369,,4,0.2,0,1400,,1,4,135028,135028,,,,,0,57700,4167,41327
-1,1,3,2,1,1,1,0,1,142,,903,2583,152,2,2017,1312,2,0,1,1535,1535,,270,1537,5942,27,36965,270,1504
-1,0,4,,1,,0,,1,11,,,312,,5,428,0,2,,0,,,37,135,939,,12,128,428,214
-1,4,0,4.25,,13,,17,,,,9677,,5,0.2,0,452,,1,4,26583,23373,,,,,59,721,8743,118
-1,1,3,1,1,1,1,0,1,94,,586,366,2767,2,398,1903,2,0,1,586,586,8,,545,,29,2253,514,1404
-1,2,2,1.5,0,4,0,2,1,722996,,6817,72,52,1,302,1186,0,1,2,11832,1801,33,111,,,16,22915,180301,142277
-1,0,4,,1,,1,,2,16828,,,430,,5,300,0,1,,0,,,6,243,735.5,,5597,141238,1298,8282
-1,0,4,,1,,1,,1,91,,,945,,5,250,0,0,,0,,,55,130,589,3007,9,31,575,13366
-1,4,0,1.75,,1,,0,,,,9167,,4,0.2,0,2510,,1,4,16573,16573,,,,,0,1264,1984,400205
-1,0,4,,2,,2,,1,2537,,,123,,5,388,0,2,,0,,,12,160.333,,,70,1007,7,22070
-1,4,0,1.5,,2,,1,,,,1720,,570,0.2,0,1263,,1,4,2078,2599,,,,,37,13031,61815,27471
-1,1,3,1,0,1,0,0,1,40190,,28194,563,19,2,385,1570,0,0,1,28194,,20.5,,,1648,27,5253,14,1783
-1,4,0,3,,1,,1,,,,23799,,42,0.2,0,943,,2,4,50663,45619,,,,,10,28550,74424,19209
-1,4,0,2.25,,2,,1,,,,44497,,3,0.2,0,1563,,1,3,93704,71662,,,,,14,37483,5534,34531
-1,1,3,3,2,1,1,0,2,251144,,20238,1287,5,2,515,777,0,1,1,50137,10244,1,,553,3306,25841,778750,1276,6
-1,0,4,,3,,3,,2,5919,,,131,,5,408,0,1,,0,,,24,237.5,,,221,208,913,96
-1,4,0,3,,1,,1,,,,22080,,28,0.2,0,214,,2,4,75965,144442,,,,,0,388,1068,22
-1,1,3,3,2,3,0,0,3,530,,4846,6643,28,2,946,812,2,0,1,6395,4329,,,1331,11955,93,2271,571,285180
-1,1,3,2,0,0,0,0,2,622927,,136624,651,3,2,417,453,2,2,1,271982,1265,31,,960.5,,13,411203,29,4487
-1,1,3,1,1,1,1,0,1,31,,12200,128,7,2,255,351,2,0,1,12200,12200,41,302,,,3,1089403,45,115
-1,3,1,1,0,1,0,0,1,3870,,6143,281,168,0.5,514,438,3,1,3,6143,2869,,281,,,321940,187770,36195,16786
-1,4,0,1,,0,,0,,,,4399,,351,0.2,0,1418,,3,4,4399,4399,,,,,14,1566,12825,1633
-1,3,1,1,0,0,0,0,1,1233,,6780,130,207,0.5,420,1091,0,1,2,12588,12588,,130,,,0,1233,248,35340
-1,2,2,0.5,1,1,0,1,1,1113649,,41,10190,1471,1,751,3787,1,1,1,41,,11,,,20369,3,14408,39,156612
-1,0,4,,1,,1,,1,1329,,,2280,,5,932,0,1,,0,,,35,68,,4509,22,98,82,59
-1,0,4,,3,,3,,2,78,,,7143,,5,522,0,0,,0,,,,334,,9413,2682,37362,54,253
-1,2,2,1.5,0,-2,0,2,1,881305,,4498,1145,33,1,1125,1362,0,2,1,12955,,16,,,2274,28,5503,162,30
-1,0,4,,0,,0,,1,717,,,329,,5,558,0,1,,0,,,,220.667,653,,13,140,11,23
-1,4,0,3.25,,0,,1,,,,16991,,206,0.2,0,362,,1,4,19236,15926,,,,,0,1469,1548,1343
-1,2,2,1,1,0,1,0,3,26583,,3676,23,59,1,2569,1977,5,0,2,3676,3676,23,,,,25,1450,13001,980
-1,4,0,1.25,,0,,0,,,,1750,,16350,0.2,0,409,,1,4,1809,,,,,,4205,263323,3104,4466
-1,0,4,,3,,3,,3,34961,,,13406,,5,494,0,1,,0,,,,,526,19846.5,1267,10280,1438,13
-1,4,0,3.5,,1,,1,,,,28323,,6,0.2,0,1218,,0,4,56660,29217,,,,,0,218966,21882,10308
-1,1,3,1,0,1,0,0,1,20,,925,746,4912,2,453,295,1,1,1,925,925,26,,1106.5,,59494,45,23,48
-1,3,1,2,2,0,0,0,2,7224,,879,95,33605,0.5,405,1268,1,1,3,1700,95,,95,,,292,2013,21455,7224
-1,1,3,1,0,0,0,0,1,81,,16530,90,1,2,436,1052,2,2,1,16530,16530,,90,,,17,35,15,120
-1,4,0,1.5,,1,,1,,,,31983,,130,0.2,0,937,,2,4,52869,178995,,,,,18,208281,995897,19372
-1,3,1,3,0,0,0,0,1,1087,,4254,1,3,0.5,673,628,0,1,3,10277,,1,,,,2,1077,372,1087
-1,0,4,,3,,2,,1,90063,,,5820,,5,511,0,0,,0,,,,,659,7540,7100,4,50,283
-1,4,0,2.5,,0,,0,,,,30127,,17,0.2,0,826,,1,4,93675,12487,,,,,16712,131379,31891,109065
-1,3,1,2,0,0,0,2,1,5870,,75353,84,47,0.5,468,552,0,4,3,77858,74663,,84,,,0,48921,16143,4
-1,3,1,1,0,0,0,0,1,16580,,48,48,31487,0.5,119,2030,0,1,3,48,48,48,,,,108111,16580,6194,18973
-1,1,3,2,1,0,1,0,2,762014,,49251,3958,5,2,471,387,0,2,1,98374,,27,,,11820,481781,5802,105072,373
-1,1,3,1,1,0,0,0,3,3888,,74,93,11576,2,538,229,0,0,1,74,74,8,135,,,43,64383,11576,408887
-1,4,0,1,,1,,1,,,,2566,,77,0.2,0,1724,,0,4,2566,2566,,,,,78518,259127,31,184
-1,4,0,3.25,,1,,1,,,,2327,,12,0.2,0,1658,,4,4,3678,3875,,,,,16,56,3941,3049
-1,4,0,1.5,,1,,1,,,,1052,,7,0.2,0,177,,1,3,1972,918,,,,,14,1235,3228,8445
-1,4,0,2.25,,0,,0,,,,10379,,5,0.2,0,365,,1,3,27191,35916,,,,,4465,7155,41,7116
-1,2,2,0.5,2,0,2,0,3,5,,2351,3937,6,1,204,2398,1,4,1,2351,,,,652,7222,0,123558,412,6879
-1,3,1,1.33333,1,0,0,0,1,4020,,1235,16,1346,0.5,351,309,0,0,3,1472,,16,,,,9,1464,4020,3092
-1,2,2,0.5,2,1,0,0,1,775,,25557,406,11,1,358,444,2,3,1,25557,,,318,493,,86,1231,7142,5
-1,3,1,2.33333,0,2,0,2,1,14,,1972,1,27079,0.5,192,1049,1,0,3,2518,682,1,,,,30948,591,48409,11667
-1,4,0,2,,0,,0,,,,1796,,11,0.2,0,1154,,2,4,2977,747,,,,,9,225,6958,2889
-1,2,2,1,0,1,0,0,1,315822,,229,208,9300,1,374,2054,0,2,2,229,31,31,385,,,26,17453,16756,327
-1,4,0,1.25,,1,,0,,,,2294,,27319,0.2,0,597,,2,4,2469,2211,,,,,1245,9806,400400,22159
-1,3,1,1.33333,0,1,0,1,1,39,,23634,154,16,0.5,754,1063,0,5,3,25608,21660,,154,,,1210,139,39,1104
-1,2,2,1.5,1,4,0,4,2,916677,,30265,939,15,1,200,1441,0,3,1,65804,65804,22,,,1855,27,353478,127087,45940
-1,0,4,,1,,1,,2,1300,,,857,,5,823,0,1,,0,,,1,,641,2146,33,122349,161,211728
-1,0,4,,1,,1,,2,78,,,1662,,5,477,0,2,,0,,,6,,701.5,5239,146795,32,19,110
-1,0,4,,1,,0,,1,31,,,138,,5,881,0,1,,0,,,47,228,,,2581,4033,1487,73
-1,3,1,1.66667,1,0,0,0,1,11643,,2619,114,3891,0.5,42,975,0,1,3,4012,1668,,114,,,22435,12394,132348,11643
-1,4,0,2,,2,,2,,,,24684,,9,0.2,0,739,,1,4,31335,20471,,,,,0,7162,38926,4095
-1,0,4,,1,,2,,1,13927,,,741,,5,784,0,1,,0,,,6,352,1303,,92,85693,10,33
-1,1,3,2,1,1,1,0,2,89,,25978,328,64,2,1080,2284,0,0,1,51585,51585,,327.5,,,1486,8389,292,1071
-1,2,2,1.5,2,9,2,0,2,57701,,24960,559,44,1,320,195,0,1,2,33788,16132,51,,1067,,22944,1171,1405,2
-1,4,0,1.25,,1,,0,,,,32882,,524,0.2,0,518,,1,4,55176,,,,,,1,640,191717,60519
-1,1,3,1,1,2,1,0,1,49,,304,628,58958,2,1240,2796,1,0,1,304,,49,,917,,0,57549,41,17
-1,1,3,4,1,0,1,0,2,45698,,42070,24,65,2,4328,1254,1,2,1,162750,36,24.3333,,,,135271,329,14508,237048
-1,4,0,2,,1,,0,,,,6566,,3239,0.2,0,1573,,0,4,12873,24603,,,,,8,8915,18526,10245
-1,0,4,,1,,1,,2,46114,,,16513,,5,929,0,1,,0,,,31,,,32995.5,548600,22,141,29
-1,0,4,,1,,1,,1,1234,,,31,,5,993,0,2,,0,,,31.25,,,,133020,621,686,102520
-1,0,4,,1,,2,,2,6079,,,3015,,5,542,0,1,,0,,,,,1027.5,5001.5,1204,1566,15,14
-1,0,4,,0,,1,,1,7859,,,359,,5,593,0,0,,0,,,1,227,979,,75300,28,3617,15
-1,0,4,,0,,0,,1,239947,,,884,,5,311,0,0,,0,,,1,69,644,2822,14,12,9,18
-1,2,2,1,3,3,2,0,3,942879,,14532,1792,2165,1,322,718,0,2,2,14532,14532,,,,1792,0,496639,144297,291743
-1,4,0,1.5,,0,,0,,,,35035,,26,0.2,0,3252,,1,4,35836,44402,,,,,24334,26162,1346,11378
-1,3,1,2.66667,0,1,0,1,1,264840,,30806,1,21,0.5,199,548,1,2,3,94939,8487,1,,,,0,87527,20254,2751
-1,4,0,5,,1,,1,,,,20281,,7,0.2,0,465,,1,4,54228,33378,,,,,0,1713,65197,43591
-1,4,0,2.25,,1,,0,,,,6462,,40657,0.2,0,885,,3,4,7559,10005,,,,,15,10536,22500,26097
-1,2,2,1.5,1,3,0,2,2,23,,2820,560,15,1,764,1778,3,2,2,3590,2050,60,,1059,,4178,298224,31,330
-1,3,1,1,0,0,0,0,1,1613,,6678,1,17149,0.5,1272,1541,0,0,3,6678,,1,,,,145350,1613,173106,260
-1,2,2,2.5,0,1,0,1,1,22037,,32344,723,70,1,757,3901,2,1,2,68920,52791,56,,1389,,49,14355,164593,22456
-1,0,4,,0,,1,,1,6,,,3930,,5,257,0,0,,0,,,8,,1342,7184,39,6,5,4
-1,3,1,1.33333,0,2,0,0,1,82,,23996,75,33,0.5,245,654,0,1,3,34609,34609,,75,,,0,82,31632,17280
-1,4,0,4,,2,,1,,,,39963,,4,0.2,0,462,,2,4,86554,18103,,,,,2,2070,2385,340
-1,1,3,1,1,1,0,0,1,139,,778,1482,46,2,343,343,1,0,1,778,778,,384,778,3284,7,7,12,26
-1,0,4,,2,,1,,1,2267,,,1262,,5,298,0,2,,0,,,18,209,,4611,719,9,6,163
-1,3,1,1,2,2,0,1,1,20,,47913,834,410,0.5,1371,2063,3,2,3,47913,47913,,,834,,14,1650,50364,87651
-1,1,3,1,2,4,1,0,2,831,,3353,633,17,2,1252,604,2,6,1,3353,,,181.5,1535,,177448,208673,190,11
-1,0,4,,2,,2,,2,24468,,,2224,,5,205,0,0,,0,,,,,1019.5,3428.5,41,2,2,7218
-1,0,4,,1,,1,,2,80,,,260,,5,568,0,1,,0,,,,260,,,15,21845,13,2983
-1,2,2,1.5,2,1,2,1,2,3088,,10687,24,639,1,1062,707,1,0,2,12806,12806,24,,,,2801,5452,265,1173
-1,1,3,5,0,1,0,0,1,73639,,2796,842,4,2,485,950,1,0,1,7726,7726,,114,1206.5,,0,35,342957,266341
-1,4,0,0,,1,,1,,,,,,,0.2,0,513,,1,0,,,,,,,6,47183,8954,42
-1,2,2,0.5,1,1,1,0,1,372030,,306,653,10,1,1082,1294,0,0,1,306,,24,,1281,,0,131574,15429,24744
-1,4,0,2,,1,,0,,,,23015,,36,0.2,0,517,,0,4,42882,4821,,,,,194,140148,18663,23173
-1,0,4,,0,,1,,1,491335,,,113,,5,251,0,1,,0,,,21,143.333,,,126,34,930,12
-1,4,0,1.5,,1,,1,,,,5515,,145,0.2,0,505,,0,4,6219,1733,,,,,183,11162,3031,86374
-1,0,4,,1,,1,,2,271135,,,6367,,5,785,0,3,,0,,,,150,,25018,363875,18603,21,56
-1,0,4,,0,,0,,1,196223,,,723,,5,791,0,0,,0,,,9.5,,479,2393,407254,284,54674,32
-1,4,0,2,,0,,0,,,,24867,,9,0.2,0,365,,0,4,31807,33736,,,,,2,4205,1513,1243
-1,4,0,1.5,,1,,1,,,,11186,,74,0.2,0,532,,1,4,11269,11269,,,,,94,16317,2802,8446
-1,4,0,1.75,,1,,0,,,,67159,,9,0.2,0,393,,2,4,145081,188982,,,,,18,116,3861,20431
-1,0,4,,2,,1,,2,93,,,13132,,5,877,0,1,,0,,,,,864,17221.3,7,9,29,16
-1,1,3,2,1,1,0,0,1,458,,1884,4814,9,2,369,1164,0,0,1,2606,1162,,,,4813.67,5,13,181,12
-1,4,0,1.25,,1,,0,,,,2518,,188,0.2,0,395,,0,4,3449,6713,,,,,4098,1282,12056,9405
-1,4,0,2.75,,1,,1,,,,46554,,5,0.2,0,502,,2,4,106242,20713,,,,,0,41,31,28
-1,2,2,1,1,1,0,0,1,407838,,14,4671,283205,1,624,758,1,1,2,14,26,,121,,9220,14538,304271,1069,41924
-1,4,0,2.75,,1,,1,,,,7988,,15,0.2,0,2523,,1,4,29011,1805,,,,,0,2088,2565,9326
-1,3,1,1.66667,0,1,0,1,1,5,,28985,56,97,0.5,535,1066,0,0,3,57112,56955,56,,,,18,72119,5,14388
-1,0,4,,1,,0,,1,27,,,979,,5,546,0,0,,0,,,,336.5,1028,2214,33,1548,112,93
-1,4,0,1.25,,0,,1,,,,7162,,328,0.2,0,859,,1,4,10080,8291,,,,,4,8979,182,241
-1,3,1,4.33333,0,4,0,4,1,2365,,24110,1,2,0.5,362,596,0,0,3,76913,18695,1,,,,4,137006,36759,8014
-1,3,1,1.66667,1,1,0,1,2,508,,3204,112,516,0.5,405,532,0,2,3,4215,3209,,112,,,0,3304,6834,508
-1,4,0,2.5,,1,,2,,,,11228,,3,0.2,0,4817,,5,4,25774,,,,,,0,120,1306,27
-1,0,4,,3,,3,,2,227175,,,2204,,5,334,0,1,,0,,,,,832,6321,120326,23,5,21
-1,0,4,,0,,0,,1,11339,,,605,,5,650,0,0,,0,,,,361.5,848,,12,13,12,6
-1,4,0,1.5,,2,,2,,,,63406,,14,0.2,0,1148,,1,3,178857,1462,,,,,2,78282,3523,60367
-1,2,2,2,1,1,0,0,1,42564,,13914,968,128,1,1191,1883,2,1,2,39399,1282,,,968,,0,2921,32386,504
-1,0,4,,1,,0,,1,23097,,,661,,5,332,0,1,,0,,,8.5,,733,1892,74106,36,97094,66244
-1,1,3,14,1,7,1,0,2,1233,,2429,163,8,2,167,820,0,0,1,14482,,,163.333,,,0,3634,1110740,29736
-1,1,3,1,2,1,1,0,1,43352,,12156,11376,27,2,230,837,1,0,1,12156,12156,,,940,21812,62136,14,139,90
-1,0,4,,1,,1,,2,19801,,,245,,5,306,0,1,,0,,,3.5,86,887,,382880,37880,1051,139
-1,0,4,,1,,1,,1,7,,,222,,5,396,0,1,,0,,,20.5,245,600,,8,4,10,17
-1,2,2,2.5,0,4,0,4,1,8,,15484,75,213330,1,229,2092,1,0,2,50641,101112,11,139,,,8549,17120,20463,498820
-1,0,4,,1,,0,,1,663,,,328,,5,934,0,2,,0,,,45.6667,,1175,,151,88,464,1834
