#churn_class_label,num_questions,num_answers,num_answers_recvd,a_score,q_score,a_score_stddev,q_score_stddev,relative_rank_pos,answering_speed,mean_rep_co_answerers,mean_rep_answerers,mean_rep_questioner,time_for_first_ans,a_q_ratio,a_post_length,q_post_length,a_comments,q_comments,num_q_answered,mean_max_rep_answerer,mean_accepted_answerer_rep,qrep1,qrep2,qrep3,qrep4,gap1,gap2,gap3,gap4,gap5,gap6
1,6,0,3,,1,,1,,,,8240,,6,0.142857,0,454,,1,6,26560,1398,,,,,0,92,1009,5972,5982,2700
1,5,1,2.4,2,4,0,4,3,196,,2738,111,249726,0.333333,1017,713,0,1,4,7489,111,,111,,,6,196,15850,310761,27864,300946
1,2,4,2,0,0,0,0,1,2468,,51552,408,1289,1.66667,221,846,1,1,2,66652,72055,,118.333,1278,,24,61672,4496,230439,9,41
1,5,1,2.2,0,0,0,0,2,525,,12707,3,13,0.333333,184,1593,0,2,5,18279,1240,3,,,,0,525,765,2986,199,1260
1,4,2,2.75,2,3,2,3,2,107,,13481,442,10140,0.6,671,516,1,1,4,24080,3042,,352,531,,480189,2637,986,6661,122263,755687
1,3,3,2.33333,3,2,2,3,1,230376,,69109,1128,97,1,488,350,0,0,3,69594,69065,,334,1525.5,,115118,242358,4147,208731,86890,65456
1,6,0,2.16667,,1,,1,,,,95834,,40,0.142857,0,1212,,2,6,129354,165473,,,,,1,21608,40335,36272,99199,52795
1,1,5,4,3,3,3,0,2,236543,,597,2557,10052,3,333,955,1,0,1,2090,141,18,374,628,5882,119436,213323,8557,29818,1466,10214
1,1,5,3,7,1,13,0,2,32580,,965,1811,3666,3,1021,2526,2,2,1,1723,,5,,1077.5,3447,124618,1023,223,11,19745,165695
1,6,0,1,,0,,1,,,,3465,,13450,0.142857,0,1081,,0,5,5153,,,,,,0,6794,1504,1799,1302,1145
1,5,1,2.2,0,1,0,1,1,295,,11041,18,63,0.333333,164,641,0,3,5,21225,11511,18,,,,9738,5266,6820,2947,295,2942
1,0,6,,0,,0,,1,519755,,,363,,7,299,0,0,,0,,,1,,906.5,,394975,174,5,9,23,656
1,6,0,2,,0,,1,,,,3095,,69,0.142857,0,464,,2,6,6346,2818,,,,,30303,9468,9322,11512,5198,1376
1,0,6,,1,,1,,1,83,,,4027,,7,415,0,1,,0,,,,,,4026.75,4,5,798,3245,2870,8595
1,2,4,3.5,0,4,0,2,1,203220,,61346,3961,628,1.66667,315,2858,1,1,2,258613,3727,13,81,,7875,0,4439,734359,218439,105,1322
1,1,5,6,1,10,1,0,1,33110,,757,2236,198,3,615,105,1,0,1,1408,,1,95,518,10472,0,17920,14399,73516,23053,40828
1,4,2,1.5,0,1,0,3,1,30,,61514,37,20,0.6,198,431,2,3,4,64303,,37,,,,0,137403,11,1465,5279,49
1,6,0,2,,0,,0,,,,3564,,785,0.142857,0,304,,2,6,9299,2611,,,,,413,10045,18567,89444,138327,24363
1,6,0,1.83333,,0,,1,,,,33939,,10,0.142857,0,654,,3,5,45024,5551,,,,,36,347,1576,2478,406,16805
1,0,6,,3,,5,,1,209140,,,2356,,7,1166,0,1,,0,,,51,76,1449,4186,0,21325,32,1382,16981,27118
1,0,6,,1,,0,,1,333,,,809,,7,541,0,1,,0,,,21,417,1125,1749,325448,290,22,22376,10,45970
1,6,0,2.33333,,0,,0,,,,13329,,9,0.142857,0,1829,,2,6,26641,25954,,,,,14,21238,36293,21636,41626,57790
1,4,2,1.5,-1,4,1,2,1,119,,22498,1061,60,0.6,650,421,1,4,4,36591,45575,,,1061,,13,11384,1093227,1125,27783,189992
1,4,2,3.5,2,2,0,2,2,33583,,42396,4583,55899,0.6,2480,690,3,5,4,52037,59623,,192,,8973,0,36968,219376,67140,515451,279208
1,6,0,3,,1,,1,,,,11306,,15,0.142857,0,627,,2,6,29662,,,,,,3,2827,3881,139518,7119,168805
1,0,6,,2,,3,,2,176604,,,480,,7,400,0,1,,0,,,45,95,897.667,,34,8152,93,6004,1238,630644
1,4,2,0.75,1,1,0,1,2,152948,,5290,172,34,0.6,268,455,0,1,2,9173,1406,61,283,,,5,5790,14182,4755,1207,69067
1,6,0,3,,0,,0,,,,15438,,6,0.142857,0,719,,2,6,33880,15638,,,,,0,1615,54,940,2645,2971
1,6,0,2.16667,,2,,1,,,,16521,,1396,0.142857,0,678,,2,6,28535,19641,,,,,327241,189558,16209,123405,674,32863
1,3,3,1.66667,1,1,1,2,1,3052,,1088,143,3026,1,265,6107,0,2,3,3026,4468,,143,,,0,350,60126,187,4306,6
1,5,1,1.4,0,0,0,0,1,5,,4252,196,40,0.333333,415,755,0,1,3,9193,13382,,196,,,0,5872,2860,17,22970,177
1,1,5,1,0,0,0,0,1,2940,,8607,439,21,3,465,639,0,0,1,8607,8607,3,388,683,,5,8,2814,25,17,88736
1,5,1,3,5,1,0,1,4,272,,25503,2359,18206,0.333333,814,988,0,1,5,54981,24195,,,,2359,0,3391,2322,32962,94336,9526
1,4,2,1.75,1,1,0,1,1,2280,,3704,26,11341,0.6,603,2064,0,0,4,6208,26,26,,,,2,381,87296,4179,227934,362711
1,3,3,1,0,0,0,0,1,98645,,102055,160,9,1,369,515,0,0,3,102055,,27.5,425,,,44279,18755,408848,5730,13341,5765
1,0,6,,3,,4,,1,7133,,,202,,7,546,0,0,,0,,,63,94,773,,0,5,3,3,8,4
1,4,2,2,0,0,0,0,1,15671,,1613,6,107,0.6,312,1347,1,2,3,2778,,6,,,,11,23205,7059,11673,1078,3185
1,5,1,2,0,2,0,2,1,5665,,5257,60,10118,0.333333,178,2448,0,1,5,8179,6344,60,,,,0,10159,14527,5665,4369,4339
1,0,6,,1,,1,,1,9,,,1711,,7,315,0,1,,0,,,1,332,1026,3941.5,6,6,1515,14,27,1564
1,4,2,2,0,0,0,0,1,9093,,570,12,91,0.6,592,947,2,0,4,1044,1252,12,,,,260,5757,11545,80,884,522
1,5,1,3.2,1,3,0,5,2,533340,,16459,895,11,0.333333,338,546,0,1,4,39696,,,,895,,0,7006,23167,14516,10200,984765
1,0,6,,3,,4,,3,52501,,,1059,,7,464,0,0,,0,,,,145,658.667,3176,33482,106839,4702,19832,263590,509531
1,4,2,2,1,0,0,0,1,2294,,2392,106,1680,0.6,153,597,0,0,4,3986,5259,15,196,,,12,1053,468,93,2763,161095
1,6,0,1.83333,,1,,2,,,,10749,,582,0.142857,0,394,,1,6,13412,14879,,,,,7,76789,285234,4954,9535,19117
1,6,0,1.33333,,0,,0,,,,2490,,3078,0.142857,0,332,,2,5,4772,2302,,,,,0,3186,1497,1190,45878,76526
1,5,1,2.2,0,0,0,0,1,9918,,11490,19,13,0.333333,441,727,0,1,4,38871,6657,19,,,,609,36,60,34941,1638,87485
1,6,0,1.66667,,1,,0,,,,30660,,22,0.142857,0,543,,1,6,34837,,,,,,0,27302,33559,34797,2092,139
1,6,0,4.5,,2,,2,,,,18371,,3,0.142857,0,1077,,1,6,71219,10375,,,,,0,2773,7254,2908,7362,1519
1,0,6,,2,,2,,3,1705,,,10790,,7,897,0,2,,0,,,,404,742.667,31054.5,0,225,13,2813,7150,8793
1,0,6,,1,,0,,1,143292,,,349,,7,471,0,3,,0,,,31.75,77,,1888,4,8856,6802,131,3825,56782
1,2,4,5,1,2,1,1,2,519,,6599,9234,79,1.66667,915,743,0,1,2,18242,8961,,,,9234,10,41711,73508,102119,2079,2218
1,0,6,,6,,7,,3,322,,,4260,,7,1853,0,1,,0,,,,243,,6267.75,71,122,5312,58,14330,40356
1,3,3,1,1,2,1,1,2,115536,,16950,2341,116,1,562,2728,2,0,2,27775,,26,,,3498.5,0,183857,300709,26052,289380,58122
1,1,5,2,2,0,2,0,2,13,,14996,1009,27,3,585,895,1,0,1,28743,1248,,207.333,1230,3192,33,47,2830,21569,4,35992
1,4,2,2.75,0,2,0,1,1,531,,42089,589,56,0.6,188,386,2,1,4,69750,114363,42,,1135,,180556,863,1631,1055,21783,55877
1,4,2,2.5,0,0,0,0,1,493458,,66027,803,3894,0.6,236,1168,0,0,4,75985,,,272,1334,,5560,58976,9,7,2576,26592
1,2,4,3,1,5,1,2,2,264,,7682,1992,4161,1.66667,549,743,1,6,2,22214,9938,33,148,,3893.5,33922,908,108,1531,201,129294
1,4,2,1.75,0,3,0,3,1,517,,39516,180,65,0.6,213,464,0,1,4,74464,28490,,180,,,0,87481,94,51903,96868,940
1,2,4,2,0,1,0,0,1,8044,,449,2938,58,1.66667,1429,1424,0,0,2,567,,16,,,5859,0,704,11560,12,270,1254
1,6,0,2.16667,,0,,0,,,,12067,,58,0.142857,0,1015,,2,6,22336,,,,,,0,34966,325,1421,3839,1515
1,4,2,1.75,1,2,0,2,1,41669,,1901,2143,66139,0.6,1180,2335,0,1,3,5830,3268,55,,,4230,164158,39387,2379,69240,230408,191479
1,1,5,9,0,5,0,0,1,20715,,2764,6390,7,3,646,723,0,0,1,21349,,,,978.5,9998,28,92,14,15662,12838,10145
1,5,1,3.6,-2,1,0,1,1,14,,36568,453,14056,0.333333,105,431,1,3,5,74074,111220,,,453,,0,62424,1367,14,111687,24270
1,0,6,,2,,2,,1,67941,,,6434,,7,421,0,1,,0,,,46,,1107.33,35192,871,12,30,8,58,19
1,6,0,2.5,,1,,0,,,,10868,,83085,0.142857,0,488,,1,6,39773,4161,,,,,0,8276,84956,7522,59246,133438
1,6,0,2,,0,,0,,,,4407,,32,0.142857,0,1635,,0,6,7189,4392,,,,,0,22,2544,8916,3426,5367
1,0,6,,5,,6,,2,50968,,,3795,,7,1419,0,1,,0,,,,,1475,6115.67,1,16,153168,768,2909,33
1,3,3,1.66667,0,1,0,0,1,374,,11694,1515,539,1,378,737,1,0,3,15694,7063,,,774,1885,6103,41,1426,63227,1096,70670
1,6,0,2.33333,,0,,1,,,,27044,,8,0.142857,0,703,,2,6,41256,,,,,,0,1115,159,1275,6030,1261
1,5,1,2,0,1,0,0,1,761,,9929,20,33,0.333333,464,1028,0,0,5,21464,3170,20,,,,0,4180,761,2056,142,85
1,0,6,,2,,1,,2,1034,,,2222,,7,730,0,1,,0,,,,400,966.5,4388.5,30429,475117,534150,171,27319,35815
1,2,4,1.5,0,1,0,0,1,113267,,3576,2966,36,1.66667,577,1397,0,1,2,5271,5271,33,,,3943,100,389335,657648,34,9,32120
1,3,3,1.66667,0,1,0,1,1,116193,,29033,124,228,1,551,906,0,0,3,56111,,26,173.5,,,0,45,339556,24812,1045,3449
1,5,1,1.6,0,1,0,0,1,4516,,31057,20,48266,0.333333,266,843,0,0,4,74746,138969,20,,,,5,4516,19,8713,38796,2789
1,0,6,,2,,1,,1,3541,,,11267,,7,343,0,1,,0,,,16,171,858.5,65524,69,9,43334,38974,22,9769
1,6,0,1.5,,0,,1,,,,64404,,1460,0.142857,0,523,,2,6,67526,343191,,,,,0,49210,71785,1454,5806,5971
1,0,6,,2,,1,,2,115,,,11602,,7,408,0,2,,0,,,35,133,,34588,2835,8638,431,32963,4152,74891
1,5,1,2,0,1,0,0,1,256,,243,18,535,0.333333,1104,1030,1,0,5,346,777,18,,,,40193,256,77571,557886,17451,22695
1,1,5,5,4,6,4,0,3,313414,,1608,6687,10,3,600,1462,1,4,1,2312,326,,326,572,10846,2646,107,85,97841,51,22656
1,3,3,0.666667,1,3,1,1,1,12681,,17538,134,12843,1,486,1583,0,3,2,17538,17538,1,200,,,0,25680,23,30429,28646,3302
1,0,6,,4,,4,,2,51567,,,3467,,7,521,0,1,,0,,,,326,1003,6382.67,7658,91,53,16,3189,64700
1,0,6,,1,,2,,2,17032,,,15181,,7,309,0,0,,0,,,,,624,22459.2,81189,9935,13317,66129,4370,3759
1,6,0,3,,1,,2,,,,17316,,8,0.142857,0,314,,2,6,42970,25584,,,,,30,5694,74579,157069,187490,1042
1,3,3,2,1,1,1,1,2,18,,34237,28,11,1,327,2707,3,0,3,37278,33163,27.6667,,,,40,1401,273,1444,482234,1389
1,6,0,2,,1,,1,,,,23315,,2192,0.142857,0,842,,2,6,47711,,,,,,0,1970,7102,5995,2438,12943
1,6,0,2,,0,,1,,,,4723,,118,0.142857,0,475,,0,5,6577,3602,,,,,1,1369,379,141,215,829
1,0,6,,3,,1,,2,79773,,,2630,,7,1311,0,1,,0,,,1,,1366,3603.25,0,992,7634,5542,157,522421
1,6,0,1,,1,,1,,,,16125,,725,0.142857,0,797,,1,5,24851,9889,,,,,0,47,208715,292541,52910,134279
1,6,0,1.83333,,1,,1,,,,10561,,14,0.142857,0,216,,2,6,27891,32192,,,,,0,71442,31628,7240,170361,119728
1,6,0,2,,0,,1,,,,4153,,47,0.142857,0,358,,2,6,6106,,,,,,11,11165,80,182,18748,22862
1,1,5,1,3,1,4,0,2,325868,,14319,580,49,3,257,478,1,3,1,14319,14319,66,345,830,,149883,73910,31263,306480,86670,129392
1,2,4,3,1,3,1,2,1,1756,,2361,13375,5580,1.66667,812,1246,0,1,2,6101,1182,,,1569,17310.7,0,6915,5288,51849,60762,2503
1,3,3,6.66667,3,8,4,6,1,6,,19835,12140,69,1,220,839,1,1,3,68965,20751,1,,,18210,1,18712,2935,3714,105015,80786
1,4,2,1.25,1,0,1,0,1,3489,,41946,22,2350,0.6,405,2082,1,2,3,42178,42117,21.5,,,,36,41087,283668,6470,229415,37229
1,1,5,1,2,1,2,0,2,24,,311,813,147739,3,392,704,1,0,1,311,,10,,,4024,37,18,36,400,715,46
1,0,6,,1,,2,,2,584553,,,9569,,7,1449,0,4,,0,,,,267,,14219.5,0,2123,497,9161,1418,17010
1,5,1,1.6,1,1,0,1,1,968004,,65733,907,42,0.333333,1287,2789,1,2,4,154942,39262,,,907,,11,120133,274359,170914,89241,280510
1,0,6,,1,,1,,2,25487,,,960,,7,306,0,1,,0,,,11,186,1486,3702,0,31506,1207,3069,1702,668
1,5,1,2.4,0,0,0,0,1,583,,6250,10,7,0.333333,400,1384,0,2,5,21516,2031,10,,,,0,38031,3609,153483,7060,583
1,2,4,1,1,3,1,2,2,345,,870,66,345,1.66667,588,1404,1,3,2,870,1657,10.5,122,,,32,51911,658,905,126,7
1,5,1,2.4,0,3,0,3,1,11,,22730,,140285,0.333333,646,582,0,1,5,41443,19427,,,,,2,31484,38931,9999,73391,66788
1,2,4,3.5,2,1,1,0,2,23932,,8269,670,118,1.66667,561,1492,0,0,2,28719,147,,115.5,,1779,0,159120,78691,157,390,981
1,2,4,0.5,0,0,0,0,1,308878,,2943,447,610,1.66667,320,705,0,2,1,2943,,16,102,834,,769898,286470,15642,42,15781,5
1,5,1,1.2,3,1,0,0,3,197649,,9495,550,115,0.333333,1333,1194,0,1,4,10704,11192,,,550,,42958,170307,234559,168183,32037,61536
1,4,2,1.25,1,3,0,2,1,363298,,20486,752,86,0.6,292,2134,0,1,4,20759,,,,752,,22,3947,3186,2228,101318,27073
1,2,4,1,0,0,1,0,1,4,,401,5412,97,1.66667,166,268,1,2,2,401,,,109,773,20657,5,40,30,3,4,4
1,3,3,1.33333,1,3,1,2,1,6603,,54891,6685,87,1,357,754,0,0,3,68017,49139,,,638,9708.5,544438,279866,75987,24227,4272,100889
1,4,2,1,1,1,0,0,1,62,,1774,535,23151,0.6,658,1130,0,1,4,1774,1397,45,,1024,,564,131,229083,41604,108,11729
1,2,4,2,2,2,2,0,2,313003,,9904,1265,13,1.66667,980,1501,1,0,2,18235,17125,,131,1038,2853,216,7166,11569,8190,18921,120954
1,0,6,,1,,1,,1,7,,,241,,7,157,0,0,,0,,,15,281,841,,11,765,8,3,1313,2274
1,4,2,1,1,0,0,0,1,2188,,6963,20,1096,0.6,185,2498,0,0,4,6963,13906,20,,,,0,8962,63523,3881,6048,494
1,4,2,2.25,1,1,1,2,1,766,,8594,66,155,0.6,310,541,1,2,4,19762,36535,1,131,,,0,216345,340336,84576,58552,373422
1,6,0,2.5,,1,,2,,,,67037,,12,0.142857,0,1312,,1,6,106889,35409,,,,,38905,215500,76318,462554,18516,99708
1,2,4,3.5,2,3,2,2,2,72909,,3946,3738,185471,1.66667,1685,3040,2,0,2,9680,156,,156,609,7093.5,153617,1497,9304,747,861994,10694
1,4,2,1.5,0,1,0,1,1,1141,,9516,19,7,0.6,374,460,0,3,3,19112,,19,,,,1376,138,967,209,5883,153
1,0,6,,1,,0,,1,9,,,175,,7,141,0,1,,0,,,25.6667,323.667,,,192,32,8,35,48,59
1,5,1,1,1,0,0,0,1,64176,,7613,52992,108151,0.333333,406,880,1,1,4,11257,3970,,,,52992,0,18721,3986,77971,109499,4
1,6,0,2.66667,,1,,1,,,,31869,,11,0.142857,0,866,,2,6,61064,31120,,,,,0,7198,191711,1547,3221,3935
1,0,6,,0,,1,,1,31,,,127,,7,380,0,2,,0,,,20.5,180.25,,,5014,156,15842,3085,50508,8715
1,5,1,1.4,0,1,0,1,1,345,,11453,8,7706,0.333333,145,1076,0,1,5,12352,12460,8,,,,13011,12852,2823,13831,723,20081
1,0,6,,1,,2,,1,39273,,,7867,,7,251,0,1,,0,,,6,,896.5,15134.7,45,23,124,1459,1418719,10
1,5,1,1.8,0,2,0,3,1,17,,5802,87,175,0.333333,2480,605,3,0,5,6734,2620,,87,,,3,17,1791,2856,362363,18705
1,6,0,2.66667,,2,,1,,,,18289,,7,0.142857,0,3513,,1,6,66383,18202,,,,,1,1767,20665,544,371086,371520
1,0,6,,1,,1,,1,313319,,,1433,,7,540,0,0,,0,,,,274,1112,2914,63471,27,5,5677,10031,236557
1,3,3,0.666667,1,0,1,0,1,59648,,8778,304,201,1,543,409,0,0,2,8778,8778,18.5,,875,,241568,155,25917,2891,191,19443
1,6,0,2,,0,,1,,,,26604,,30,0.142857,0,724,,2,6,47919,45688,,,,,5,1201,52,1144,106,23119
1,6,0,3.5,,2,,2,,,,17748,,31,0.142857,0,943,,2,6,35147,1280,,,,,0,1170,5859,1278,1773,201327
1,4,2,1.5,2,1,2,1,1,78173,,6676,178,116606,0.6,248,1215,0,0,3,8399,,51,305,,,21,31502,15224,213,629628,74685
1,6,0,1.33333,,0,,1,,,,5335,,144,0.142857,0,666,,1,6,7430,,,,,,0,22,15315,329,5638,37741
1,1,5,2,0,1,1,0,1,15,,811,557,2,3,132,707,1,1,1,1608,1608,22,,690.75,,141,1490,44,2740,6981,160181
1,5,1,2.4,1,1,0,1,1,10207,,13251,44,2478,0.333333,1322,530,0,1,5,25561,7433,44,,,,3,37185,686631,10207,10023,90876
1,0,6,,2,,5,,2,89785,,,867,,7,467,0,0,,0,,,20.5,129,920,3982,80427,3204,34775,6,3865,49317
1,3,3,1,2,2,3,2,2,203245,,150,2486,671014,1,221,1540,0,2,2,185,,,,725,4246,0,7530,7,11,40719,755216
1,5,1,1,2,1,0,1,1,8298,,29153,45,2156,0.333333,620,885,0,1,4,31837,26614,45,,,,0,420999,64216,20632,8298,201897
1,3,3,0.666667,1,1,0,1,1,192678,,4229,312,23657,1,274,434,1,0,2,4229,7700,45,138,753,,7,61456,64841,1325,3049,5853
1,6,0,1.66667,,1,,2,,,,1232,,53274,0.142857,0,1146,,2,6,2222,,,,,,2,6023,37643,17025,65795,343
1,3,3,1,0,1,0,1,1,623097,,9340,1636,262764,1,272,7472,0,0,3,9340,13893,,88,1633,3187,0,2513,7052,37524,300,928728
1,6,0,1.16667,,0,,0,,,,54228,,791,0.142857,0,1965,,0,6,60874,121308,,,,,0,552,610,20,2846,255
1,4,2,2,0,1,0,1,1,2395,,3467,16,839,0.6,304,1073,1,0,4,11229,,16,,,,0,402,3909,1846,1470,3
1,5,1,1.6,1,1,0,1,2,3313,,1818,26,36626,0.333333,2541,480,4,1,5,3140,26,26,,,,0,3306,7,5638,1375,1269
1,0,6,,2,,4,,2,30383,,,1218,,7,263,0,2,,0,,,3.5,,1102,3993,0,443777,320698,7648,12,13837
1,1,5,1,13,0,20,0,2,10140,,19613,2886,285,3,403,518,2,0,1,19613,19613,,225,,6878.5,9,4470,2382,5891,31338,734870
1,3,3,2.66667,2,5,0,2,2,26586,,25878,507,10,1,664,1185,0,1,3,55686,34595,66,372,1084,,142541,2629,1437,89,572,32583
1,0,6,,5,,10,,2,306,,,1688,,7,413,0,1,,0,,,16,280,471,4541.5,232427,1449,8,1070,19063,1381
1,6,0,1.16667,,1,,1,,,,7188,,118,0.142857,0,951,,1,5,8889,17696,,,,,12,11542,20295,112220,13171,20572
1,6,0,1.16667,,-1,,3,,,,13636,,351,0.142857,0,1050,,2,6,14871,14430,,,,,7,32257,63215,19930,1580,4058
1,2,4,2.5,1,1,0,0,2,153997,,13651,1825,4579,1.66667,476,1211,1,1,2,18835,23216,42.5,95,,7118,128049,2780,380083,26,1486,69165
1,3,3,2,0,0,0,0,1,23171,,16964,1617,8,1,140,319,1,1,3,18527,3162,,117,1571,3162,7410,1537,1010,34822,10246,2648
1,0,6,,1,,0,,1,537,,,526,,7,644,0,1,,0,,,60,75,754.5,,37372,11509,11,1737,5578,55262
1,6,0,2.16667,,1,,1,,,,33264,,149,0.142857,0,627,,1,6,67401,23676,,,,,0,10119,5502,10177,1058,18055
1,5,1,1.4,0,1,0,1,1,1051,,7690,22,2711,0.333333,547,474,0,0,5,11295,12321,22,,,,33541,490770,168810,1051,190403,201556
1,6,0,3,,1,,2,,,,15186,,31,0.142857,0,816,,3,6,32723,30153,,,,,3648,10712,23378,8632,63000,383270
1,2,4,2,0,0,1,0,2,2843,,17341,546,5,1.66667,912,849,1,1,2,49735,,1,,1090.5,,0,10,22252,36673,14,8
1,5,1,1,0,2,0,2,1,1528,,2865,43,59045,0.333333,699,320,0,1,4,2947,594,43,,,,0,4355,702,826,38787,238096
1,0,6,,1,,1,,1,38072,,,1241,,7,658,0,0,,0,,,34,79,573,3340,0,40532,7,18,6,9
1,0,6,,1,,1,,1,568548,,,10201,,7,153,0,0,,0,,,26,,602,19992.3,1,668478,250373,375,2634,11475
1,4,2,1,3,0,2,0,2,3119,,60760,629,1003,0.6,1617,1380,0,1,4,60760,60760,,,628.5,,22,6830,24,174772,440171,40542
1,2,4,1,1,0,0,0,1,362334,,21,266,573,1.66667,672,3328,0,0,2,21,21,21,225,796,,50,72,26037,1073,43319,302438
1,0,6,,1,,1,,2,29,,,3036,,7,1265,0,2,,0,,,26,183.667,,17615,13030,107407,957,56,1011,109
1,0,6,,2,,0,,2,20,,,2845,,7,428,0,0,,0,,,,110,765,5252.5,0,28,2,20,113815,56153
1,3,3,2.66667,2,1,2,1,2,772,,74612,1023,12,1,849,364,1,1,3,124783,60919,,80,592,2398,103,890,370475,24551,29632,300846
1,1,5,2,7,3,12,0,2,1959,,32951,111,4,3,549,2679,1,0,1,63124,63124,32.5,163.667,,,0,342064,39304,1053,20,10
1,5,1,2.6,0,0,0,0,1,978,,40148,12,27,0.333333,336,1197,0,1,5,75822,74257,12,,,,12,978,1576,2902,1427,14889
1,0,6,,1,,1,,1,5123,,,58,,7,405,0,1,,0,,,24.75,123.5,,,10,8597,79,58,33,31911
1,0,6,,1,,1,,2,178,,,1590,,7,480,0,1,,0,,,34,,1143.5,3592,28036,801,198,817788,8679,1534
1,4,2,4.25,2,2,0,3,2,27366,,5341,71,45,0.6,161,405,1,1,4,11405,6952,42,100,,,0,15679,38929,4229,28994,71742
1,2,4,3,1,1,1,0,2,105722,,10422,46,413,1.66667,406,1140,0,1,2,29156,61,46,,,,9,4,5052,4347,141783,854
1,6,0,1.16667,,0,,0,,,,1469,,46885,0.142857,0,1630,,0,5,1641,,,,,,944,21,8883,1620,5756,11341
1,4,2,3,1,4,1,3,1,517,,14558,1463,18,0.6,275,484,0,2,4,25261,12453,,103,,2822,6,342,154459,46990,8904,1026
1,5,1,2.6,0,3,0,3,1,1620,,6146,75,424,0.333333,959,4454,0,1,5,11006,5577,,75,,,43,45432,8053,121,264931,1620
1,2,4,4,1,4,1,2,2,291346,,18392,784,31,1.66667,958,1619,0,1,2,76335,86,21,86,696,2331,15297,4700,1737,854,11715,237751
1,0,6,,0,,0,,1,3808,,,4837,,7,768,0,0,,0,,,33.5,,624.333,27084,22,520,416,1051,30247,17231
1,1,5,2,0,0,0,0,1,401,,3538,1259,13,3,290,171,1,0,1,7035,41,24.6667,,1279,4940,100,10,53,1707,1291,10
1,1,5,1,1,1,1,0,1,5382,,79,889,1215,3,243,425,1,0,1,79,,3,79,904.5,2554,37,1215,700541,481,99357,18769
1,1,5,1,0,3,0,0,1,1396,,325797,593,31,3,456,851,2,3,1,325797,325797,28.5,190,730,1990,0,254,6337,5672,9,6
1,0,6,,1,,1,,1,102180,,,1734,,7,318,0,1,,0,,,,,937.667,2530.33,0,294256,7,14,5,436
1,1,5,2,1,6,1,0,2,183429,,3233,2388,14,3,427,223,2,0,1,5760,5760,12.5,,1557,5178.5,0,2394,46,19,141,41
1,6,0,1.33333,,1,,1,,,,43142,,22616,0.142857,0,1512,,0,6,57045,82553,,,,,28777,35720,6035,233638,63230,886768
1,2,4,1,0,1,1,1,1,33,,3292,503,3,1.66667,846,3013,1,3,1,6583,6583,49,,654.333,,6154,26,15,738177,224406,79232
1,0,6,,2,,3,,1,75160,,,1012,,7,442,0,1,,0,,,34.5,103,1031,2434.5,60417,147308,4,9595,101,8304
1,6,0,1.66667,,0,,0,,,,7534,,115,0.142857,0,312,,1,5,16963,,,,,,14,268863,1630,1307,38914,73606
1,6,0,2.5,,0,,1,,,,9911,,28,0.142857,0,1036,,4,5,25102,6525,,,,,2,513,663,5005,51548,59659
1,0,6,,1,,1,,1,136751,,,7048,,7,462,0,0,,0,,,38,,,10552.2,48812,141050,9,8,490,127
1,0,6,,3,,2,,1,13,,,3077,,7,195,0,2,,0,,,,233.333,,5920,5772,12979,286583,1202,8,10187
1,6,0,1.33333,,2,,1,,,,49380,,78,0.142857,0,616,,3,5,63205,38897,,,,,228,3267,12452,4339,67610,19051
1,6,0,1.16667,,0,,1,,,,3384,,1781,0.142857,0,789,,2,5,3927,1696,,,,,0,220,9917,36374,14322,1125
1,5,1,2.6,4,3,0,1,1,934,,56914,114,210,0.333333,271,1007,0,1,5,129733,65145,,114,,,43252,30249,16,378778,221079,934
1,4,2,1.75,1,3,0,2,1,4,,29612,408,51,0.6,182,366,2,2,4,34417,34417,,108,708,,149674,1,17473,24,627778,189922
1,5,1,1.4,0,1,0,1,1,258438,,4891,15546,459,0.333333,1195,1862,0,1,4,6830,1372,,,,15546,12589,73648,1304,27396,47360,453551
1,0,6,,2,,2,,1,17977,,,4968,,7,440,0,0,,0,,,10,158,762,14361,0,30223,297,7,121,7
1,6,0,2.16667,,0,,1,,,,13451,,12,0.142857,0,538,,2,6,34817,28880,,,,,223,5773,2837,8831,2718,31755
1,0,6,,3,,2,,2,64742,,,1169,,7,496,0,0,,0,,,43,118,644,2520.5,16,26,768,1475,43,66131
1,0,6,,1,,1,,1,80070,,,3143,,7,508,0,1,,0,,,14.5,341,699,14646,9938,140973,1461,183,39,9
1,3,3,1,2,2,1,2,2,671,,12934,788,631,1,187,402,0,1,3,12934,12934,,93,,2177,0,276646,322357,20888,1576,5928
1,4,2,2.25,1,2,0,1,1,2061,,18405,46,1054,0.6,630,3627,1,1,4,62115,,46,,,,30,1206,74727,2915,24025,10550
1,1,5,2,0,0,1,0,1,103505,,3743,357,5,3,1095,3063,1,0,1,6843,6843,25,304,1129,,83,102,148,24,1078,206
1,6,0,1.66667,,6,,8,,,,110650,,47979,0.142857,0,512,,1,6,140765,173064,,,,,23574,120849,15060,333504,11461,104361
1,4,2,3,0,3,1,2,1,69,,60154,481,105,0.6,1469,578,1,2,4,146216,13504,,170,791,,16,151687,12438,251,82130,60412
1,4,2,3.25,0,1,0,0,1,20664,,36901,13,13,0.6,711,1135,0,1,4,52841,30461,13,,,,0,34117,17,56213,7210,173082
1,4,2,3,1,1,0,0,4,876390,,11204,5935,4,0.6,562,324,0,3,4,20771,,,,1456,10414,0,50126,24,32706,18,19406
