#churn_class_label,num_questions,num_answers,num_answers_recvd,a_score,q_score,a_score_stddev,q_score_stddev,relative_rank_pos,answering_speed,mean_rep_co_answerers,mean_rep_answerers,mean_rep_questioner,time_for_first_ans,a_q_ratio,a_post_length,q_post_length,a_comments,q_comments,num_q_answered,mean_max_rep_answerer,mean_accepted_answerer_rep,qrep1,qrep2,qrep3,qrep4,gap1,gap2,gap3,gap4,gap5,gap6,gap7,gap8
-1,2,6,1.5,1,0,0,0,1,19,,3685,254,2119,2.33333,239,669,1,0,2,6237,1923,42.5,273.333,620,,14,53,1014,185,848,1486,2178,6964
-1,2,6,2,1,2,2,2,1,329364,,3291,1073,2254,2.33333,674,1948,1,2,2,3998,2860,38.3333,,547,5230,29,2961,79,2848,7,152,67,384
-1,0,8,,1,,2,,1,990,,,753,,9,303,0,1,,0,,,8.5,123.667,486,2575.5,24,268,32,10,14,3,889,5
-1,6,2,1.66667,2,1,1,1,1,1037,,3610,14077,67,0.428571,151,1227,0,1,6,5557,5746,,92,,28061,386,904,15835,117481,2069,37608,122581,2883
-1,0,8,,1,,2,,1,613419,,,12182,,9,975,0,0,,0,,,19.5,69,583.5,95011,383878,301004,156945,198568,24381,6802,47883,8826
-1,2,6,3,0,2,1,2,1,7149,,57559,70,1,2.33333,454,920,1,2,2,160817,24626,17,335,,,14,1518,65878,215823,32370,4540,1061,944
-1,0,8,,1,,1,,2,27,,,341,,9,744,0,2,,0,,,55,262.6,680,,16,168,79,535,231,38,7,4
-1,6,2,2,1,1,1,1,2,275432,,10817,2729,4473,0.428571,461,621,0,2,6,17262,10290,,,,2728.5,0,318512,9719,197806,250708,154302,10,42045
-1,6,2,2.16667,0,1,0,1,1,959,,41563,191,110,0.428571,1365,1062,0,1,6,70645,53771,,191,,,1311,1145,57926,3087,25885,8863,12961,772
-1,0,8,,0,,1,,1,4599,,,122,,9,515,0,0,,0,,,22.5,155.167,,,13,15,351,22,1346,715,306,522
-1,2,6,1,0,1,1,1,1,796,,411,186,2693,2.33333,880,1254,3,6,2,411,411,6,108.5,879,,21,9,22,60,4552,61,11511,14
-1,8,0,2,,1,,2,,,,12920,,772,0.111111,0,765,,3,8,32238,12249,,,,,112815,311,43741,18323,5186,1080,12411,4782
-1,2,6,2,0,1,1,0,1,280,,1407,1185,49,2.33333,731,1720,0,7,2,3303,112,25,201.333,504,5979,13,1486,24789,25648,4,28869,6,142
-1,2,6,2,1,0,2,0,1,85766,,9346,741,114,2.33333,907,948,1,2,2,15661,3030,,143,939.667,,20,307,5057,407,8349,22,253801,1119
-1,5,3,2.2,10,4,13,3,2,500798,,13764,777,15,0.666667,1467,1271,0,1,4,20501,20501,27,162,,2142,80383,20473,128188,22964,11297,188867,1357,41481
-1,0,8,,1,,1,,2,104057,,,176,,9,986,0,1,,0,,,41,220.333,,,7447,584045,12231,2353,552,7,627,484
-1,2,6,1.5,0,2,0,2,1,40,,12996,704,6,2.33333,282,1428,2,1,2,15620,2667,,187,567,2529,8,49042,4744,27,27,10,55,136692
-1,1,7,2,0,0,0,0,1,139,,4401,218,58,4,234,244,1,3,1,8779,8779,29,211.25,621,,4591,15,1020,111,8,115,1331,22
-1,2,6,5.5,2,5,1,2,2,762,,17651,3825,5,2.33333,739,309,1,2,2,58625,880,,,727.5,5373.25,2931,14,158,1674,1030,211,4535,999
-1,8,0,1.875,,0,,1,,,,6242,,2074,0.111111,0,3860,,1,8,14554,19038,,,,,25,1397,25908,103,7183,43,15495,9072
-1,4,4,2.5,1,2,1,2,2,31423,,52415,71,37469,1,910,1130,0,1,4,58734,71,,71,,,0,1288,162,122,272047,109058,7134,477385
-1,6,2,2,2,1,1,0,2,20,,22388,4571,151,0.428571,282,1353,1,3,5,62596,13393,,,,4570.5,0,7232,50315,141,2679,27416,179,24037
-1,3,5,1.33333,1,3,2,2,1,251452,,12603,266,134880,1.5,480,1217,0,1,3,17005,17005,16.6667,104,1178,,10312,374050,81150,8039,17296,30575,4766,7
-1,1,7,1,3,1,4,0,1,257937,,361,1187,545,4,908,304,0,3,1,361,,52,361,486,2453.67,23,1238,323889,545,52617,693,7242,12503
-1,2,6,2.5,1,-3,1,2,1,1559,,14568,378,105,2.33333,279,177,0,3,2,49587,,29.25,277,,1872,108140,471,680,7,240,7131,157317,403111
-1,8,0,1.125,,0,,0,,,,8461,,206,0.111111,0,1366,,2,6,11822,16411,,,,,33,99,8518,1817,8750,2394,8817,43407
-1,0,8,,1,,1,,2,7559,,,1202,,9,471,0,1,,0,,,40,,899.333,2818,3,40,14282,2794,13,160,51,1231
-1,3,5,2.66667,0,1,0,1,1,272991,,80073,581,1061,1.5,433,602,0,1,3,161507,156164,26,135.5,,2581,0,1724,11394,5405,173,1722,38404,23394
-1,6,2,1.66667,2,1,0,1,2,179,,15294,118,13,0.428571,464,996,2,1,5,26616,25602,,118,,,15876,20349,64863,4410,17037,206,1030,5068
-1,7,1,1.85714,1,1,0,2,1,25,,6618,12841,7480,0.25,618,757,0,1,7,11512,7484,,,,12841,12779,25,4558,2875,18761,1298,1592,60206
-1,8,0,1.125,,1,,1,,,,10935,,633,0.111111,0,373,,1,5,18224,20965,,,,,7,387567,2445,47374,168928,164,5250,3193
-1,0,8,,1,,4,,2,165,,,2426,,9,714,0,2,,0,,,30,112,611.5,5977,73600,8610,978,3043,4447,2675,10376,286
-1,6,2,2.33333,3,1,3,1,2,514728,,25000,4982,7664,0.428571,665,480,1,1,6,38046,16001,,,,4982,0,14715,97479,189974,44984,76436,72311,143244
-1,6,2,1.33333,8,3,6,3,3,176528,,8519,486,1013,0.428571,834,1192,1,1,5,12052,10783,,402,569,,13,790786,186019,11710,13956,201584,4446,106583
-1,1,7,1,1,0,1,0,2,66202,,108,3999,8435,4,631,1262,0,0,1,108,,27,204.25,635,26516,118,196,44838,7188,1012,234,188446,4
-1,2,6,1,0,2,1,1,1,31821,,3793,421,6276,2.33333,336,337,1,0,2,3793,3793,6,172.5,724,,0,143331,4546,6,1220,2634,5,25030
-1,7,1,3.14286,0,2,0,1,1,1343,,9566,104,42,0.25,656,593,1,1,7,26155,7572,,104,,,0,1290,180780,29923,121983,1846,1343,1247
-1,5,3,2.8,0,1,0,1,1,3827,,6277,82,492,0.666667,575,1738,0,1,5,20783,1458,,82,,,2,57,99664,447546,8301,372983,17246,3123
-1,4,4,1.5,1,1,0,0,1,14833,,11278,1346,307,1,1549,1433,1,0,4,14639,18792,6,122,,2628,1492,66,139,22664,43269,7254,895,716
-1,4,4,2.75,1,3,1,3,1,10,,50089,10025,25,1,184,489,1,2,4,108058,68603,,102,823,38351,19,319,2697,677,5,3674,9,1619
-1,6,2,1.66667,3,1,3,1,2,5,,22468,671,7552,0.428571,823,1725,2,0,6,32334,36104,,,671,,261,315037,197446,10159,99226,8,337028,162469
-1,1,7,1,4,4,3,0,2,196049,,11162,6479,30000,4,269,2452,1,3,1,11162,,1,110,770.333,21465.5,20717,8288,10134,30600,32777,16155,10974,29597
-1,2,6,1.5,2,1,2,0,2,1190,,5652,1325,174,2.33333,412,381,2,0,2,7854,7854,,277.5,1179,3856,9,5865,12,458,14,39,30845,4727
-1,3,5,1,1,1,2,1,1,138723,,2839,529,377,1.5,259,978,0,1,2,5542,136,11,144.5,566,1780,7377,869,180,1762,739,1414,45412,9279
-1,0,8,,1,,1,,1,30,,,2626,,9,776,0,1,,0,,,36,352,520,5016.25,23571,42,1850,1970,823,605,4111,3003
-1,7,1,1.14286,0,1,0,1,1,918,,8987,44,1547,0.25,454,2682,0,2,7,14725,1518,44,,,,305026,416,125709,799,7236,3201,918,2016
-1,0,8,,1,,1,,2,10,,,533,,9,222,0,0,,0,,,33.2,264.5,,3567,70200,5,1426,19,126,44,18,502
-1,8,0,2.375,,1,,2,,,,6743,,1674,0.111111,0,2101,,3,8,15650,7875,,,,,1301,30270,8373,1844,3185,1018,33,2521
-1,2,6,3,2,1,1,0,1,281,,5021,1697,87,2.33333,405,1183,1,6,2,6093,4832,34,,696,3139.33,15,1458,7089,34652,54780,155,46206,246120
-1,7,1,1.28571,0,1,0,1,1,27,,19758,1316,162,0.25,88,533,0,1,6,29198,15548,,,1316,,7,1406,4530,5427,1573,5666,1583,1457
-1,5,3,5.8,27,17,31,22,5,3716,,6146,3620,3684,0.666667,1327,906,3,1,5,26875,5300,,,,3619.67,250948,13859,239,63,403,25454,135149,141331
-1,6,2,2,-1,0,0,0,1,164886,,8895,268,207,0.428571,406,1179,0,1,6,13753,9322,47,,488,,174,110389,97897,53729,2753,29925,109777,80470
-1,3,5,2,1,2,1,2,1,1087,,33879,425,5401,1.5,223,886,1,1,3,74789,6447,5.5,185,1505,,46,8651,16575,108,4,878,4,3416
-1,1,7,2,0,1,0,0,1,27616,,52028,300,3,4,609,471,0,1,1,100500,100500,5.5,94,904,,48013,629,231,396,196,87,1218,161
-1,4,4,2.5,2,4,1,3,1,295,,17613,4640,1632,1,626,641,0,2,4,32428,16724,,213,520,8914,27182,12781,7226,14259,27444,379,32782,1773
-1,2,6,2,2,3,1,0,2,442048,,235,620,21394,2.33333,1180,638,0,3,2,299,223,27,305.667,746,2030,14088,59023,1414,5304,1789,18753,66040,6
-1,7,1,2.42857,0,2,0,2,1,87,,73263,106,358,0.25,717,768,0,0,7,77132,121969,,106,,,122341,329,26885,10599,87,22573,159994,20209
-1,0,8,,3,,4,,3,195262,,,406,,9,284,0,1,,0,,,32.5,261.5,1069,,3074,17345,18359,14544,5560,16,5,3
-1,4,4,3,0,0,0,2,1,118893,,5411,231,8,1,223,403,1,4,4,19029,1404,55,406,,,0,7,57525,1706,4233,1507,5,15
-1,6,2,3,0,2,0,2,1,11889,,38265,291,12,0.428571,714,1201,0,2,6,91065,90652,,291,,,36096,9948,85190,44548,57645,132338,195,994
-1,8,0,1.375,,1,,1,,,,6658,,150,0.111111,0,566,,1,8,7594,8847,,,,,37353,110957,12146,6925,18278,1788,1610,2307
-1,5,3,1.8,2,1,2,1,1,268469,,19550,51,565,0.666667,676,1206,0,2,5,22363,21896,8.5,135,,,261087,595746,407888,22431,3542,1070,2754,4879
-1,8,0,1.25,,0,,1,,,,29115,,7,0.111111,0,529,,1,7,37822,25902,,,,,0,4218,1265,8921,7313,1107,36,207
-1,8,0,2,,1,,1,,,,4353,,12,0.111111,0,5803,,2,8,9114,3515,,,,,85,4471,66510,52671,172,2661,241,4230
-1,8,0,2,,1,,1,,,,23534,,12,0.111111,0,727,,1,8,36434,29749,,,,,2,1538,22,2847,5649,37228,67010,3674
-1,2,6,1.5,0,0,0,0,1,238323,,4674,2232,12388,2.33333,980,1479,1,0,2,4959,4959,16,76,1033,4088,494089,2713,50406,44659,40534,146521,36222,2716
-1,3,5,2.66667,1,1,1,1,1,10412,,5272,1204,7220,1.5,172,947,1,0,3,13972,4942,,197,1077,2593,33225,339,1155,20102,8812,142614,11,3
-1,5,3,3.6,1,5,1,4,1,645571,,15025,5603,552,0.666667,422,1079,0,1,5,51961,31360,,,1080,14650,10,27191,18782,399131,4095,416,205508,4312
-1,0,8,,0,,0,,1,311,,,205,,9,323,0,1,,0,,,14.25,305.667,662,,47526,87,241,1261,36196,24,8431,292448
-1,2,6,2,8,4,7,3,3,4501,,117464,2236,12,2.33333,1209,385,2,1,2,120203,,,233,906.5,3790.33,22126,29,9537,2981,3261,4309,88,773
-1,8,0,2.375,,1,,1,,,,24289,,31,0.111111,0,347,,0,8,47413,61603,,,,,7,21875,39230,36,22,49,1234,27
-1,0,8,,3,,3,,2,47208,,,1461,,9,758,0,2,,0,,,11.5,,842.333,3046.33,25,10,4552,1086,10,148,1276,182
-1,6,2,0.833333,1,1,0,1,2,539396,,26774,120,125137,0.428571,424,487,0,0,4,27121,,58,182,,,118359,53283,35855,20127,5801,27566,143543,292795
-1,2,6,3,0,1,0,0,1,140927,,28661,3529,7,2.33333,677,830,1,1,2,82644,63620,1,362,766,10020.5,9750,420370,3,1447,33181,9634,10435,11
-1,1,7,3,1,9,1,0,2,65481,,3742,2773,32,4,627,1529,0,0,1,10215,987,,157,697,4465,108315,10,2423,5,1139,33910,12,27372
-1,8,0,1.5,,0,,1,,,,10770,,114,0.111111,0,1992,,1,8,14653,22340,,,,,12,2964,4237,2949,1524,11560,19905,30231
-1,0,8,,7,,12,,3,12,,,1701,,9,503,0,1,,0,,,18,350,1496,2848.25,2224,3037,104,41,4,4500,1097,1556
-1,6,2,1.33333,2,1,2,1,1,1043,,1290,396,61378,0.428571,205,932,1,3,5,1343,1420,,162,629,,8,7332,485,1576,2296,10531,14484,3049
-1,5,3,2,0,0,0,0,1,931903,,7152,1862,15,0.666667,416,482,0,4,5,8934,3135,,324,,3400,0,26,19342,1130,19,5,7276,2431
-1,1,7,4,5,4,4,0,5,8721,,817,2940,524,4,1977,2016,1,1,1,2161,2161,,277,,3472.4,0,608,46,5238,3085,3985,8598,778
-1,0,8,,2,,2,,2,12,,,980,,9,787,0,2,,0,,,39.5,321.5,,3237,12604,291,1438,41,7,5490,83334,161
-1,8,0,2,,1,,1,,,,9346,,19,0.111111,0,770,,1,8,14461,13946,,,,,16,6543,3611,1915,1502,12358,1994,100111
-1,7,1,1.28571,0,0,0,1,1,459743,,31616,3,939,0.25,252,370,0,0,6,59526,59526,3,,,,5,17033,2556,6103,3291,1062,10000,15868
-1,3,5,2,1,10,1,10,1,308965,,190614,2400,18,1.5,361,1222,2,2,3,226354,226354,6,321.5,,5675.5,0,14,9,76,17,28018,165,34889
-1,3,5,1.66667,2,1,2,1,2,11,,199538,5885,237,1.5,418,693,1,0,3,199662,199320,,114,1632,13023.5,902,431,8639,14638,13,46958,53381,50573
-1,0,8,,1,,1,,2,67,,,274,,9,447,0,4,,0,,,41,228.667,692,,28,30,31,602,20,52,782,11
-1,4,4,1.25,1,0,0,0,1,79816,,14806,570,97447,1,151,613,0,4,3,15149,4899,36.5,70,,2138,6,37496,5738,4212,15986,12771,1322,6047
-1,1,7,3,3,3,5,0,3,121745,,519,4783,42045,4,428,1079,0,0,1,1502,,,442,1009,6812,3,23618,22466,3,19,3,3,2
-1,4,4,0.75,1,0,0,0,2,17288,,1429,89,1333,1,171,941,1,0,2,1476,2126,63,115.5,,,14146,1850,4,4382,963,7,60910,9808
-1,0,8,,0,,0,,1,98,,,558,,9,298,0,1,,0,,,9.33333,347,572,2821,3,19,10,4,32,6,931,246
-1,8,0,4,,1,,2,,,,23997,,4,0.111111,0,990,,5,8,60741,2367,,,,,5,3166,1646,61572,22,2975,36238,250
-1,5,3,2.2,0,3,0,4,1,36395,,12386,2551,1282,0.666667,245,704,1,3,4,18065,22466,,93,700,6859,0,4,45,346,11181,51804,11496,374119
-1,6,2,2.83333,1,8,1,7,1,46,,5709,5500,200,0.428571,308,506,0,1,6,10781,14063,,,,5500,18659,13456,936,78,417,6749,13,48
-1,8,0,1.375,,1,,3,,,,51913,,1248,0.111111,0,2026,,3,6,156593,233519,,,,,15,1268,39549,48301,5324,1892,32858,5908
-1,6,2,2.16667,1,1,0,1,1,309625,,9038,71,272,0.428571,219,1698,0,2,6,20627,989,48,93,,,15,7088,152673,188514,1551,24818,198258,132624
-1,0,8,,1,,1,,1,5946,,,4659,,9,409,0,1,,0,,,,86,,5421,0,8,45,51,6,47,23,4
-1,3,5,2,1,1,1,1,1,57926,,13008,1755,21,1.5,424,673,2,4,3,25861,4786,41,,664.5,7363,636,175,63,1120,61,171,33577,12285
-1,6,2,1.33333,2,1,1,1,1,357156,,49173,1065,3186,0.428571,781,1459,2,3,6,53255,94739,,351,,1778,22,26173,80707,2619,169845,23352,32922,1233
-1,0,8,,1,,2,,2,361,,,2780,,9,564,0,1,,0,,,17.6667,77,1031,10025,4,29,12,42,1124,318,774,455
-1,2,6,2,2,1,1,1,1,41,,1704,414,15,2.33333,756,350,1,3,2,2057,1350,4,127.667,1047,,8,63418,8,39,8477,3111,62,306
-1,8,0,1.375,,1,,1,,,,29515,,132,0.111111,0,1465,,1,8,29889,45650,,,,,234901,3645,28986,20412,10618,20993,2626,120
-1,1,7,1,3,2,3,0,2,5572,,27699,1922,22,4,454,1070,1,0,1,27699,27699,10.3333,99,1391,5966.5,265517,17,708,628,960,1416,16300,49947
-1,3,5,2.33333,2,3,3,2,2,263,,1575,2529,167,1.5,466,1636,2,3,3,2862,727,,,1224,3833,0,1922,912,12,7361,1142,1576,129482
-1,6,2,2,2,1,0,1,2,408800,,4595,1170,659,0.428571,415,755,0,3,6,8190,2864,53,,,2287,3216,21773,9003,13027,3965,8253,6518,22683
-1,7,1,2.71429,1,2,0,2,1,2,,31079,4240,18,0.25,296,500,2,1,7,60834,34627,,,,4240,49128,18722,10119,2846,20622,7256,2631,21204
-1,0,8,,1,,3,,1,24750,,,9401,,9,345,0,1,,0,,,,131,,11254.4,24,39,30,27580,3,18,12588,76373
-1,4,4,3.25,7,9,11,6,1,71821,,15203,1402,16,1,660,1129,1,1,4,38456,31812,,227.5,842,4311,43557,227271,37995,3496,17319,24,226828,125640
-1,7,1,0.857143,0,0,0,0,1,126,,14045,42,34053,0.25,159,1064,1,0,5,14076,14076,42,,,,0,126,65971,3358,2242,9012,13136,39726
-1,0,8,,4,,4,,2,8,,,386,,9,726,0,2,,0,,,16.5,290,729,,191304,479,12,570,435,37,78,152
-1,6,2,1.33333,0,0,0,0,1,1945,,2004,74,291,0.428571,297,1474,1,2,5,2145,1981,,74,,,4,249625,2488,6129,5243,1401,7212,2897
-1,1,7,4,1,0,1,0,2,5,,6917,422,8,4,504,3922,2,0,1,13544,13544,51,107.5,1237.5,,14,4081,291,22,52,132,33,74
-1,4,4,1.75,1,1,1,0,1,3948,,1518,351,3273,1,942,1795,1,1,4,2298,2646,,193,826,,2,232483,6074,13625,5552,319173,4121,164371
-1,3,5,5,4,6,5,3,2,4330,,11726,6589,13,1.5,282,1206,0,1,3,33742,33742,,,1127,10230.3,775,76,47,1420,96,2996,34,2
-1,7,1,1.57143,0,0,0,0,1,320716,,37263,1246,14350,0.25,248,365,0,1,7,40974,31490,,,1246,,899680,27719,18404,31905,6996,53219,17735,34144
-1,2,6,1,0,1,0,0,1,260383,,5916,5209,42,2.33333,459,778,0,2,2,5916,5916,,151,618,7620.75,20,46390,315259,102707,80158,15949,103429,136057
-1,0,8,,0,,1,,1,1153,,,538,,9,425,0,1,,0,,,21.3333,282,1530,1860,0,3,944,6,350,24,10,5554
-1,3,5,1,0,1,0,0,1,3700,,16552,33,35856,1.5,331,810,0,0,2,29318,29318,9.75,126,,,437877,143762,183049,47221,6875,11,167,1442
-1,2,6,2,2,2,2,0,1,38534,,1466,356,3523,2.33333,5132,2165,0,0,2,2019,2019,26,344.333,538,,0,103362,270679,282327,132545,7035,223759,1082
-1,8,0,1.875,,2,,2,,,,41309,,11,0.111111,0,1461,,0,8,50535,48345,,,,,10356,22875,15321,18466,3624,5762,1501,5480
-1,1,7,3,1,2,1,0,2,1041,,2364,811,5,4,622,124,1,0,1,5894,5894,11,169.4,,4818,20,7396,3882,14503,1062,205,4294,9
-1,6,2,0.333333,2,1,0,0,1,21,,4673,93,48,0.428571,1019,1507,1,3,1,8768,8768,,93,,,1014,6492,2091,42,8618,5116,75,11341
-1,2,6,2,1,2,2,0,2,378151,,4768,1721,74,2.33333,1791,954,0,1,2,5505,4381,,178,907,3020.67,11,17305,70609,131,4614,768,33195,28051
-1,3,5,4.33333,1,9,1,11,1,154,,35405,11281,72,1.5,377,560,0,1,3,126712,55363,56,,577,18590.3,18842,1971,25,505,41,177,664,33
-1,3,5,3.66667,1,1,2,1,2,114292,,14440,3811,9,1.5,549,668,1,1,3,28378,31549,,,616.25,16592,16790,25397,1890,25270,25660,10616,55767,1538
-1,7,1,2.28571,1,1,0,2,2,18299,,5939,142,2695,0.25,845,788,0,0,7,7538,10337,,142,,,10,8130,1735,18299,67,6400,23032,44142
-1,3,5,0.666667,0,1,0,0,1,19,,750,107,832,1.5,432,1175,1,0,2,750,1499,4.75,,517,,14,39561,557,3,5967,8,16163,3
-1,7,1,1.42857,0,0,0,0,1,876506,,22104,579,947,0.25,158,246,0,2,6,33064,,,,579,,757722,1261,16604,1916,10413,17904,40380,121672
-1,6,2,2,0,0,0,0,1,3373,,4870,314,22193,0.428571,14425,1342,1,1,6,5512,5262,,314,,,40043,25794,1758,2798,100,1048,4541,2750
-1,2,6,3,2,2,1,1,2,102263,,4746,1557,251,2.33333,688,730,1,0,2,10096,2155,,148,717,2585.67,251682,159,1446,8497,1278,111157,471,16932
-1,2,6,12,2,23,3,20,2,59,,5717,12706,3,2.33333,517,490,0,1,2,22820,,,,,12706.3,9,370,9694,36,91,2749,1280,5720
-1,8,0,1.625,,0,,1,,,,6171,,19,0.111111,0,1121,,1,6,11633,21166,,,,,0,148,118,7409,40056,7111,161550,15223
-1,0,8,,1,,1,,1,27,,,237,,9,705,0,3,,0,,,19.8,,600,,139228,69,14,46,102,12,1358,142
-1,2,6,2,0,0,0,0,1,11930,,25140,1515,179986,2.33333,587,502,2,2,2,44040,6240,,192,1174.25,4203,0,54422,10,6,1787,12,60,13
-1,4,4,1.75,3,0,3,0,1,585584,,26693,1012,318,1,616,650,1,0,4,28769,12534,,75,715,2544,0,132761,195929,11,18,260558,30404,36051
-1,5,3,1.2,2,2,1,1,2,1194,,3892,472,86209,0.666667,536,801,2,1,4,5685,294,46,435,936,,165489,1118,141629,45984,183888,103331,77069,84136
-1,2,6,2,2,2,2,1,2,172,,2968,935,10,2.33333,492,1146,1,4,2,4225,1711,6,171,1543,2174,209185,2470,1438,10175,15035,536823,973,130397
-1,0,8,,0,,1,,1,757,,,122,,9,319,0,2,,0,,,17.7143,,848,,1513,10075,14,3100,6887,1706,114,18
-1,3,5,1,1,1,1,1,1,237776,,2451,875,72494,1.5,553,764,1,1,2,4584,4584,17,100,859,3383,12,187067,3686,144803,26,24,6,559
-1,8,0,1.625,,1,,1,,,,8616,,89,0.111111,0,1189,,1,8,9902,9420,,,,,4271,29099,8233,1805,242,1085,46382,24672
-1,6,2,1.5,1,2,0,2,2,7683,,8638,61,12762,0.428571,571,1944,1,1,6,14265,17004,18,104,,,8695,1320,5927,14,1296,14045,89439,20471
-1,7,1,1.42857,0,1,0,0,1,13,,41897,109,19435,0.25,211,820,0,1,7,42833,58235,,109,,,10,181280,13,10290,50452,5820,14063,8800
-1,6,2,3.16667,0,1,0,1,1,2127,,22554,885,5,0.428571,140,886,0,1,6,56084,29236,,347,1423,,0,1193,1702,3783,147378,121028,4251,819290
-1,6,2,3.16667,0,2,0,2,1,143,,10426,90,46,0.428571,244,1739,0,1,6,31235,827,,90,,,6,233,41890,93324,24709,53,5893,26820
-1,0,8,,1,,1,,1,9822,,,892,,9,1146,0,1,,0,,,20.5,150.667,915,2865,114629,24,29,578,31,336,244,20
-1,0,8,,1,,1,,1,88,,,2770,,9,383,0,0,,0,,,1,,1178,4753.67,1724,93,36,52,4245,55,430,699
-1,7,1,1.71429,0,0,0,1,1,4452,,7272,80,8401,0.25,3036,1295,0,0,6,8701,10355,,80,,,0,2968,57402,4452,39944,14848,13033,22582
-1,0,8,,1,,0,,1,574347,,,750,,9,692,0,0,,0,,,2.66667,154,1307,3628,17268,159,275864,226,6967,142847,55960,112324
-1,0,8,,2,,1,,2,85823,,,2888,,9,332,0,1,,0,,,,197,738.333,6831.33,207343,8741,27083,81,52,417,917,174
-1,0,8,,1,,1,,1,16241,,,1938,,9,212,0,0,,0,,,,352,791.5,2908,33,206,175,2451,15,496,35523,8424
-1,3,5,2,4,1,7,0,1,189505,,25271,9039,77762,1.5,564,583,0,4,3,64985,185661,,,778,14546.7,0,21974,52060,117572,18,16,41544,82081
-1,1,7,1,0,1,0,0,1,344743,,451,59,24,4,469,2346,0,8,1,451,,19.75,136,,,0,90589,10074,21954,40523,31382,141,44
-1,2,6,1,0,0,1,0,1,78231,,1999,483,1294,2.33333,147,478,1,4,2,1999,,28,101,,2683,7,10,5,11,38535,69144,69417,21
-1,8,0,4.125,,2,,2,,,,12223,,13,0.111111,0,771,,2,8,34769,7114,,,,,0,1523,232,99,63,44,102,29
-1,2,6,7.5,2,5,1,1,1,49,,17969,3857,8,2.33333,303,817,1,0,2,50603,2974,37,,717,7223,140879,796,425,26,13962,23499,134,816
-1,0,8,,4,,3,,3,5719,,,8285,,9,734,0,3,,0,,,,80,1429,11297.4,22,730,691,3589,5138,31,1427,46
-1,6,2,1.5,1,2,0,1,1,654,,7075,114,26296,0.428571,424,829,0,0,6,18369,2003,,114,,,24,8235,847,757,91,9768,550,180936
-1,8,0,2.75,,2,,2,,,,21098,,19,0.111111,0,603,,6,8,34103,27799,,,,,6,31642,7281,5858,4025,26041,5717,81233
-1,0,8,,1,,3,,2,16,,,342,,9,531,0,1,,0,,,6.33333,88,762.333,,56,1426,6,5543,11527,78,238,2923
-1,4,4,4.25,2,2,2,1,2,25,,13220,784,214,1,584,607,1,2,4,46414,3224,,85,1016.33,,169786,30,325388,146545,245283,24,3648,14477
-1,2,6,2,4,3,3,2,3,131544,,9518,1850,321,2.33333,879,588,2,0,2,16607,16607,,339,1097,3735.5,13,98,124251,8077,452,984,309,105
-1,3,5,7,6,4,7,1,3,2980,,15054,18862,6,1.5,460,956,1,2,3,53995,2558,,,624,31021,261,17,17,9672,8784,6,2830,67801
-1,6,2,2.33333,2,3,2,2,2,3519,,29259,143,25443,0.428571,722,1443,0,1,6,53680,10193,,143,,,179396,1587,207,422039,5387,64,40824,235801
-1,3,5,1.66667,1,2,1,2,1,241,,21792,1023,515,1.5,392,1126,2,1,2,84183,84183,25.5,,483,2291.5,151150,36114,969,92280,7545,17,8207,1816
-1,8,0,2.75,,2,,2,,,,16076,,33,0.111111,0,250,,1,8,35258,31182,,,,,8768,4216,15412,1667,340,4533,5982,2568
-1,2,6,0.5,1,0,1,0,1,708627,,525,6559,20,2.33333,413,1383,0,6,1,525,,1,132,597,37428,3,921508,60722,68,8018,10368,31,838
-1,0,8,,1,,1,,1,10,,,2851,,9,381,0,1,,0,,,10.75,242,477,21803,296674,1640,23414,1189,8389,20,431,13
-1,0,8,,1,,1,,1,379,,,1909,,9,592,0,2,,0,,,22.75,183,1191,6903,116,24,10,10,234,54,42,28
-1,2,6,1,6,0,13,0,6,16428,,61799,770,10533,2.33333,1219,651,1,0,2,61799,120806,,256,574.5,1673,31,14,1127,34,34,47,27,866792
-1,2,6,3.5,2,4,2,4,2,53195,,14414,16218,7,2.33333,881,843,1,2,2,28799,4569,,,,16217.8,24,34,9,152,1080,1485,18,25
-1,8,0,1.375,,1,,1,,,,31597,,28,0.111111,0,1302,,2,8,32871,40952,,,,,1745,13885,1694,1466,338,8098,31648,39948
-1,0,8,,3,,4,,2,8,,,840,,9,355,0,1,,0,,,37,129.5,567,1939,193200,25,8484,71,45,1039,670,47087
-1,4,4,1.75,1,0,2,1,1,91,,3774,52,23,1,609,449,3,2,4,4307,4307,29.3333,118,,,28,2040,6,173,217,14,45,973
-1,2,6,1.5,0,2,0,0,1,147231,,19588,374,26,2.33333,500,1147,0,3,2,29212,9963,29.5,289.5,804,,15,100563,35855,5970,7099,82,157,2810
-1,0,8,,2,,3,,2,20083,,,4744,,9,1658,0,1,,0,,,,202,775,10226,20,92,589,75,1962,14,5,2777
-1,1,7,2,3,1,4,0,2,40388,,3125,1196,2,4,374,323,1,2,1,6249,,,177.75,937.5,5788,0,199048,79,1886,1000,41,7,13
-1,0,8,,2,,1,,1,292,,,1311,,9,751,0,1,,0,,,18,126,891,2557,93,1036,1476,137,13133,2449,1491,123
-1,6,2,1,0,3,0,3,1,11,,11535,2737,130,0.428571,435,552,1,1,5,12331,6245,,,939,4534,1133,63,7216,26,1264,25,276520,47478
